date,openrecovered,closerecovered,outstandingshares
2023-05-19,42.0,46.4,23395099.0
2023-05-22,45.3,43.91,23395099.0
2023-05-23,41.46,44.91,23395099.0
2023-05-24,43.26,48.9,23395099.0
2023-05-25,47.4,45.8,23395099.0
2023-05-26,43.15,41.15,23395099.0
2023-05-29,40.52,40.6,23395099.0
2023-05-30,40.58,40.5,23395099.0
2023-05-31,40.0,41.08,23395099.0
2023-06-01,40.4,41.88,23395099.0
2023-06-02,41.7,40.6,23395099.0
2023-06-05,40.55,43.29,23395099.0
2023-06-06,42.39,41.77,23395099.0
2023-06-07,41.4,41.8,23395099.0
2023-06-08,41.35,40.27,23395099.0
2023-06-09,40.52,42.29,23395099.0
2023-06-12,42.0,42.13,23395099.0
2023-06-13,41.63,42.38,23395099.0
2023-06-14,42.0,40.97,23395099.0
2023-06-15,41.6,40.45,23395099.0
2023-06-16,40.01,40.75,23395099.0
2023-06-19,40.5,41.0,23395099.0
2023-06-20,40.87,38.21,23395099.0
2023-06-21,38.06,35.39,23395099.0
2023-06-26,35.28,35.37,23395099.0
2023-06-27,35.3,36.06,23395099.0
2023-06-28,35.79,34.6,23395099.0
2023-06-29,34.47,35.15,23395099.0
2023-06-30,35.08,35.6,23395099.0
2023-07-03,35.59,35.82,23395099.0
2023-07-04,35.8,35.84,23395099.0
2023-07-05,36.3,37.35,23395099.0
2023-07-06,36.84,36.7,23395099.0
2023-07-07,36.41,35.21,23395099.0
2023-07-10,35.55,35.71,23395099.0
2023-07-11,35.77,35.96,23395099.0
2023-07-12,35.7,35.6,23395099.0
2023-07-13,35.55,36.84,23395099.0
2023-07-14,36.72,39.18,23395099.0
2023-07-17,39.3,38.17,23395099.0
2023-07-18,38.0,38.29,23395099.0
2023-07-19,37.92,39.3,23395099.0
2023-07-20,38.88,40.79,23395099.0
2023-07-21,41.0,37.71,23395099.0
2023-07-24,36.96,37.7,23395099.0
2023-07-25,37.86,37.86,23395099.0
2023-07-26,37.87,36.55,23395099.0
2023-07-27,37.2,35.87,23395099.0
2023-07-28,35.21,36.27,23395099.0
2023-07-31,36.14,36.5,23395099.0
2023-08-01,36.37,36.09,23395099.0
2023-08-02,35.81,36.96,23395099.0
2023-08-03,36.6,37.74,23395099.0
2023-08-04,37.26,39.0,23395099.0
2023-08-07,38.8,46.8,23395099.0
2023-08-08,50.1,48.45,23395099.0
2023-08-09,49.13,50.03,23395099.0
2023-08-10,47.0,47.0,23395099.0
2023-08-11,46.0,42.81,23395099.0
2023-08-14,42.2,45.66,23395099.0
2023-08-15,45.01,44.25,23395099.0
2023-08-16,44.32,46.69,23395099.0
2023-08-17,45.3,47.63,23395099.0
2023-08-18,46.5,45.23,23395099.0
2023-08-21,44.71,45.13,23395099.0
2023-08-22,48.2,50.95,23395099.0
2023-08-23,49.26,47.29,23395099.0
2023-08-24,47.18,46.43,23395099.0
2023-08-25,44.24,41.67,23395099.0
2023-08-28,45.35,39.48,23395099.0
2023-08-29,39.19,43.02,23395099.0
2023-08-30,43.04,44.32,23395099.0
2023-08-31,43.42,44.33,23395099.0
2023-09-01,44.31,44.89,23395099.0
2023-09-04,44.07,45.3,23395099.0
2023-09-05,44.53,43.35,23395099.0
2023-09-06,43.02,42.29,23395099.0
2023-09-07,42.05,42.39,23395099.0
2023-09-08,41.9,42.8,23395099.0
2023-09-11,42.26,42.27,23395099.0
2023-09-12,42.05,41.88,23395099.0
2023-09-13,41.74,40.71,23395099.0
2023-09-14,40.77,40.6,23395099.0
2023-09-15,40.28,39.23,23395099.0
2023-09-18,39.22,39.57,23395099.0
2023-09-19,39.57,38.36,23395099.0
2023-09-20,38.29,38.33,23395099.0
2023-09-21,38.48,37.8,23395099.0
2023-09-22,37.81,39.08,23395099.0
2023-09-25,38.7,38.33,23395099.0
2023-09-26,38.34,38.62,23395099.0
2023-09-27,38.88,39.49,23395099.0
2023-09-28,39.69,39.87,23395099.0
2023-10-09,39.5,39.5,23395099.0
2023-10-10,39.6,40.19,23395099.0
2023-10-11,40.01,40.06,23395099.0
2023-10-12,40.05,39.59,23395099.0
2023-10-13,39.36,38.94,23395099.0
2023-10-16,38.95,38.27,23395099.0
2023-10-17,38.34,38.95,23395099.0
2023-10-18,38.84,37.8,23395099.0
2023-10-19,37.65,37.39,23395099.0
2023-10-20,37.39,36.84,23395099.0
2023-10-23,36.56,35.67,23395099.0
2023-10-24,35.99,37.04,23395099.0
2023-10-25,37.07,38.25,23395099.0
2023-10-26,37.98,38.38,23395099.0
2023-10-27,38.0,38.24,23395099.0
2023-10-30,37.9,38.92,23395099.0
2023-10-31,38.92,38.2,23395099.0
2023-11-01,38.16,37.87,23395099.0
2023-11-02,37.88,37.24,23395099.0
2023-11-03,37.37,37.94,23395099.0
2023-11-06,38.02,39.12,23395099.0
2023-11-07,39.08,39.78,23395099.0
2023-11-08,39.77,39.65,23395099.0
2023-11-09,39.64,39.65,23395099.0
2023-11-10,39.59,38.82,23395099.0
2023-11-13,38.85,40.05,23395099.0
2023-11-14,40.47,40.86,23395099.0
2023-11-15,40.38,39.91,23395099.0
2023-11-16,39.99,43.44,23395099.0
2023-11-17,44.0,41.99,23395099.0
2023-11-20,41.55,41.76,24666667.000000004
2023-11-21,41.61,43.18,24666667.000000004
2023-11-22,43.86,46.35,24666667.000000004
2023-11-23,44.11,43.64,24666667.000000004
2023-11-24,44.45,44.1,24666667.000000004
2023-11-27,43.49,45.28,24666667.000000004
2023-11-28,44.8,42.32,24666667.000000004
2023-11-29,41.88,40.58,24666667.000000004
2023-11-30,40.19,39.0,24666667.000000004
2023-12-01,38.97,40.8,24666667.000000004
2023-12-04,40.6,41.55,24666667.000000004
2023-12-05,41.09,39.76,24666667.000000004
2023-12-06,40.66,39.7,24666667.000000004
2023-12-07,39.32,40.83,24666667.000000004
2023-12-08,40.7,40.61,24666667.000000004
2023-12-11,40.28,43.13,24666667.000000004
2023-12-12,43.0,43.75,24666667.000000004
2023-12-13,43.7,42.79,24666667.000000004
2023-12-14,42.63,41.87,24666667.000000004
2023-12-15,42.0,41.32,24666667.000000004
2023-12-18,41.49,40.87,24666667.000000004
2023-12-19,41.08,41.65,24666667.000000004
2023-12-20,41.65,41.02,24666667.000000004
2023-12-21,40.8,40.87,24666667.000000004
2023-12-22,40.76,38.6,24666667.000000004
2023-12-25,38.6,38.0,24666667.000000004
2023-12-26,38.0,36.71,24666667.000000004
2023-12-27,36.7,37.01,24666667.000000004
2023-12-28,36.95,37.61,24666667.000000004
2023-12-29,37.61,38.65,24666667.000000004
2024-01-02,38.78,37.5,24666667.000000004
2024-01-03,37.4,36.9,24666667.000000004
2024-01-04,36.98,36.97,24666667.000000004
2024-01-05,37.51,38.11,24666667.000000004
2024-01-08,38.39,38.27,24666667.000000004
2024-01-09,38.27,37.08,24666667.000000004
2024-01-10,37.45,35.66,24666667.000000004
2024-01-11,35.62,37.72,24666667.000000004
2024-01-12,37.72,37.48,24666667.000000004
2024-01-15,37.43,36.1,24666667.000000004
2024-01-16,36.07,35.8,24666667.000000004
2024-01-17,35.57,34.6,24666667.000000004
2024-01-18,34.7,34.79,24666667.000000004
2024-01-19,34.77,33.9,24666667.000000004
2024-01-22,33.9,30.92,24666667.000000004
2024-01-23,30.95,31.4,24666667.000000004
2024-01-24,31.88,31.63,24666667.000000004
2024-01-25,31.6,32.76,24666667.000000004
2024-01-26,32.85,32.47,24666667.000000004
2024-01-29,33.01,31.59,24666667.000000004
2024-01-30,30.91,30.12,24666667.000000004
2024-01-31,30.0,27.36,24666667.000000004
2024-02-01,27.28,27.85,24666667.000000004
2024-02-02,27.82,26.1,24666667.000000004
2024-02-05,25.49,22.45,24666667.000000004
2024-02-06,22.2,23.06,24666667.000000004
2024-02-07,23.28,21.01,24666667.000000004
2024-02-08,21.04,23.97,24666667.000000004
2024-02-19,24.27,25.63,24666667.000000004
2024-02-20,25.33,26.25,24666667.000000004
2024-02-21,25.83,26.12,24666667.000000004
2024-02-22,26.12,27.5,24666667.000000004
2024-02-23,27.91,29.43,24666667.000000004
2024-02-26,29.13,29.12,24666667.000000004
2024-02-27,29.1,30.89,24666667.000000004
2024-02-28,30.77,27.51,24666667.000000004
2024-02-29,27.08,28.83,24666667.000000004
2024-03-01,28.77,29.48,24666667.000000004
2024-03-04,29.53,30.06,24666667.000000004
2024-03-05,29.7,28.98,24666667.000000004
2024-03-06,28.8,29.18,24666667.000000004
2024-03-07,29.35,28.42,24666667.000000004
2024-03-08,28.42,29.58,24666667.000000004
2024-03-11,31.11,30.07,24666667.000000004
2024-03-12,30.18,30.16,24666667.000000004
2024-03-13,29.95,30.87,24666667.000000004
2024-03-14,30.42,32.68,24666667.000000004
2024-03-15,31.92,32.2,24666667.000000004
2024-03-18,31.99,32.25,24666667.000000004
2024-03-19,31.89,31.67,24666667.000000004
2024-03-20,31.82,32.31,24666667.000000004
2024-03-21,32.57,31.8,24666667.000000004
2024-03-22,31.6,31.9,24666667.000000004
2024-03-25,31.76,32.18,24666667.000000004
2024-03-26,31.74,29.8,24666667.000000004
2024-03-27,29.68,29.22,24666667.000000004
2024-03-28,28.5,29.81,24666667.000000004
2024-03-29,29.58,29.8,24666667.000000004
2024-04-01,29.99,30.2,24666667.000000004
2024-04-02,30.21,29.14,24666667.000000004
2024-04-03,29.11,28.0,24666667.000000004
2024-04-08,28.03,26.91,24666667.000000004
2024-04-09,27.01,27.47,24666667.000000004
2024-04-10,27.48,26.61,24666667.000000004
2024-04-11,26.6,26.49,24666667.000000004
2024-04-12,26.6,26.2,24666667.000000004
2024-04-15,26.0,24.68,24666667.000000004
2024-04-16,24.28,21.85,24666667.000000004
2024-04-17,22.35,23.99,24666667.000000004
2024-04-18,24.01,24.12,24666667.000000004
2024-04-19,24.0,24.58,24666667.000000004
2024-04-22,24.58,25.39,24666667.000000004
2024-04-23,24.8,25.1,24666667.000000004
2024-04-24,25.01,25.82,24666667.000000004
2024-04-25,25.52,25.83,24666667.000000004
2024-04-26,25.8,26.22,24666667.000000004
2024-04-29,26.15,26.94,24666667.000000004
2024-04-30,26.85,26.79,24666667.000000004
2024-05-06,27.3,26.92,24666667.000000004
2024-05-07,27.05,27.05,24666667.000000004
2024-05-08,27.05,26.29,24666667.000000004
2024-05-09,26.38,26.84,24666667.000000004
2024-05-10,26.8,26.0,24666667.000000004
2024-05-13,25.95,25.04,24666667.000000004
2024-05-14,25.2,25.48,24666667.000000004
2024-05-15,25.27,25.09,24666667.000000004
2024-05-16,25.4,25.11,24666667.000000004
2024-05-17,25.3,25.19,24666667.000000004
2024-05-20,25.1,25.09,61196667.0
2024-05-21,26.2,26.89,61196667.0
2024-05-22,26.11,26.34,61196667.0
2024-05-23,26.18,28.0,61196667.0
2024-05-24,27.3,27.05,61196667.0
2024-05-27,27.0,26.65,61196667.0
2024-05-28,26.44,26.97,61196667.0
2024-05-29,26.76,26.9,61196667.0
2024-05-30,26.63,25.51,61196667.0
2024-05-31,25.63,26.85,61196667.0
2024-06-03,26.9,26.57,61196667.0
2024-06-04,26.1,28.52,61196667.0
2024-06-05,28.95,28.6,61196667.0
2024-06-06,27.89,26.23,61196667.0
2024-06-07,26.21,25.98,61196667.0
2024-06-11,25.78,26.2,61196667.0
2024-06-12,25.98,26.49,61196667.0
2024-06-13,26.51023555,27.511575999999998,61196667.0
2024-06-14,27.2688268,27.74421065,61196667.0
2024-06-17,27.62283605,27.70375245,61196667.0
2024-06-18,27.70375245,28.927613,61196667.0
2024-06-19,28.89726935,28.67474925,61196667.0
2024-06-20,28.421885500000002,27.5924924,61196667.0
2024-06-21,27.1879104,27.734096100000002,61196667.0
2024-06-24,27.369972299999997,29.40299685,61196667.0
2024-06-25,29.231049499999997,28.9883003,61196667.0
2024-06-26,28.6848638,30.535826450000002,61196667.0
2024-06-27,29.928953449999998,29.4333405,61196667.0
2024-06-28,28.846696599999998,29.0287585,61196667.0
2024-07-01,28.856811150000002,28.77589475,61196667.0
2024-07-02,28.6241765,29.7772352,61196667.0
2024-07-03,29.4333405,28.502801899999998,61196667.0
2024-07-04,29.03887305,26.7833284,61196667.0
2024-07-05,26.2371427,26.1966845,61196667.0
2024-07-08,25.9539353,24.679502,61196667.0
2024-07-09,24.6997311,25.3672914,61196667.0
2024-07-10,25.1852295,27.09687945,61196667.0
2024-07-11,28.118449000000002,29.595173300000003,61196667.0
2024-07-12,29.2715077,29.3524241,61196667.0
2024-07-15,29.8581516,28.32074,61196667.0
2024-07-16,28.118449000000002,28.6848638,61196667.0
2024-07-17,28.32074,27.15756675,61196667.0
2024-07-18,26.7630993,27.9970744,61196667.0
2024-07-19,27.420545049999998,28.02741805,61196667.0
2024-07-22,28.0375326,28.7455511,61196667.0
2024-07-23,28.39154185,28.67474925,61196667.0
2024-07-24,27.461003249999997,29.6963188,61196667.0
2024-07-25,29.129904,29.8379225,61196667.0
2024-07-26,29.534485999999998,29.09956035,61196667.0
2024-07-29,28.83658205,30.313306349999998,61196667.0
2024-07-30,29.888495250000002,29.574944199999997,61196667.0
2024-07-31,29.251278600000003,30.4245664,61196667.0
2024-08-01,30.0402135,31.395563199999998,61196667.0
2024-08-02,30.950523,30.545941,61196667.0
2024-08-05,29.90872435,29.01864395,61196667.0
2024-08-06,29.736777,28.6241765,61196667.0
2024-08-07,28.65452015,28.2195945,61196667.0
2024-08-08,28.35108365,28.59383285,61196667.0
2024-08-09,28.7860093,26.904703,61196667.0
2024-08-12,26.7630993,26.742870200000002,61196667.0
2024-08-13,26.5405792,27.13733765,61196667.0
2024-08-14,27.086764900000002,27.21825405,61196667.0
2024-08-15,27.31939955,27.27894135,61196667.0
2024-08-16,27.09687945,27.98695985,61196667.0
2024-08-19,27.6127215,28.32074,61196667.0
2024-08-20,27.78466885,27.25871225,61196667.0
2024-08-21,26.93504665,26.67206835,61196667.0
2024-08-22,26.9451612,25.92359165,61196667.0
2024-08-23,25.84267525,26.095539000000002,61196667.0
2024-08-26,26.20679905,26.125882649999998,61196667.0
2024-08-27,26.125882649999998,24.85144935,61196667.0
2024-08-28,24.73007475,25.2661459,61196667.0
2024-08-29,25.0233967,25.57969695,61196667.0
2024-08-30,25.650498799999998,26.044966249999998,61196667.0
2024-09-02,26.1562263,25.33694775,61196667.0
2024-09-03,25.33694775,25.76175885,61196667.0
2024-09-04,25.47855145,25.7921025,61196667.0
2024-09-05,27.40031595,26.338288199999997,61196667.0
2024-09-06,25.7921025,25.873018899999998,61196667.0
2024-09-09,25.76175885,25.013282150000002,61196667.0
2024-09-10,25.19534405,25.53923875,61196667.0
2024-09-11,25.53923875,25.094198549999998,61196667.0
2024-09-12,25.2054586,24.89190755,61196667.0
2024-09-13,24.5783565,24.18388905,61196667.0
2024-09-18,24.224347249999997,23.870338,61196667.0
2024-09-19,24.04228535,24.3962946,61196667.0
2024-09-20,24.3962946,24.406409149999998,61196667.0
2024-09-23,24.44686735,24.719960200000003,61196667.0
2024-09-24,24.719960200000003,25.15488585,61196667.0
2024-09-25,24.9424803,27.6936379,61196667.0
2024-09-26,26.8844739,27.98695985,61196667.0
2024-09-27,27.86558525,29.251278600000003,61196667.0
2024-09-30,30.2425045,34.2680954,61196667.0
2024-10-08,39.3455995,40.3165963,61196667.0
2024-10-09,37.41372045,32.9127457,61196667.0
2024-10-10,34.591761000000005,33.22629675,61196667.0
2024-10-11,32.4474764,31.436021399999998,61196667.0
2024-10-14,31.40567775,32.821714750000005,61196667.0
2024-10-15,32.5486219,32.39690365,61196667.0
2024-10-16,32.5890801,33.0745785,61196667.0
2024-10-17,33.8230552,32.61942375,61196667.0
2024-10-18,32.6093092,33.681451499999994,61196667.0
2024-10-21,33.65110785,34.78393745,61196667.0
2024-10-22,34.38947,33.5196187,61196667.0
2024-10-23,33.7421388,33.9444298,61196667.0
2024-10-24,33.378015,32.96331845,61196667.0
2024-10-25,32.8722875,33.30721315,61196667.0
2024-10-28,33.34767135,34.37935545,61196667.0
2024-10-29,34.2680954,34.440042749999996,61196667.0
2024-10-30,34.54118825,33.509504150000005,61196667.0
2024-10-31,32.932974800000004,33.509504150000005,61196667.0
2024-11-01,33.16560945,30.9302939,61196667.0
2024-11-04,30.768461100000003,31.395563199999998,61196667.0
2024-11-05,31.314646800000002,32.771142,61196667.0
2024-11-06,32.8520584,32.68011105,61196667.0
2024-11-07,32.427247300000005,33.357785899999996,61196667.0
2024-11-08,33.7016806,34.8345102,61196667.0
2024-11-11,34.50073005,36.30111995,61196667.0
2024-11-12,36.1291726,35.5222996,61196667.0
2024-11-13,35.08737395,35.4818414,61196667.0
2024-11-14,35.20874855,34.11637715,61196667.0
2024-11-15,33.95454435,35.815621549999996,61196667.0
2024-11-18,35.9066525,31.436021399999998,61196667.0
2024-11-19,31.54728145,32.7306838,61196667.0
2024-11-20,32.568851,33.489275049999996,61196667.0
2024-11-21,33.489275049999996,33.327442250000004,61196667.0
2024-11-22,33.22629675,31.8001452,61196667.0
2024-11-25,32.0428944,32.17438355,61196667.0
2024-11-26,32.15415445,31.79003065,61196667.0
2024-11-27,31.3753341,32.932974800000004,61196667.0
2024-11-28,32.9127457,32.5283928,61196667.0
2024-11-29,32.36656,33.65110785,61196667.0
2024-12-02,33.7421388,40.3772836,61196667.0
2024-12-03,39.042163,37.15074215,61196667.0
2024-12-04,36.410354399999996,35.913388559999994,61196667.0
2024-12-05,35.913388559999994,36.21765336,61196667.0
2024-12-06,36.7146192,36.3089328,61196667.0
