date,openrecovered,closerecovered,outstandingshares
2017-03-21,15.32,18.39,29800000.0
2017-03-22,20.23,20.23,29800000.0
2017-03-23,22.25,22.25,29800000.0
2017-03-24,24.48,24.48,29800000.0
2017-03-27,26.93,26.93,29800000.0
2017-03-28,29.62,29.62,29800000.0
2017-03-29,32.58,32.58,29800000.0
2017-03-30,35.84,35.84,29800000.0
2017-03-31,39.42,39.42,29800000.0
2017-04-05,43.36,43.36,29800000.0
2017-04-06,47.7,47.7,29800000.0
2017-04-07,52.47,52.47,29800000.0
2017-04-10,57.72,57.72,29800000.0
2017-04-11,63.49,63.49,29800000.0
2017-04-12,64.22,61.0,29800000.0
2017-04-13,60.18,62.39,29800000.0
2017-04-14,61.12,64.36,29800000.0
2017-04-17,60.06,58.47,29800000.0
2017-04-18,58.69,59.8,29800000.0
2017-04-19,59.17,62.75,29800000.0
2017-04-20,62.1,58.66,29800000.0
2017-04-21,58.01,57.78,29800000.0
2017-04-24,56.5,58.1,29800000.0
2017-04-25,58.0,58.55,29800000.0
2017-04-26,57.66,58.51,29800000.0
2017-04-27,58.01,62.37,29800000.0
2017-04-28,61.6,61.96,29800000.0
2017-05-02,61.8,62.45,29800000.0
2017-05-03,62.0,61.01,29800000.0
2017-05-04,60.26,58.02,29800000.0
2017-05-05,57.6,56.22,29800000.0
2017-05-08,56.0,55.25,29800000.0
2017-05-09,55.03,56.7,29800000.0
2017-05-10,56.38,53.68,29800000.0
2017-05-11,53.32,54.02,29800000.0
2017-05-12,53.39,53.93,29800000.0
2017-05-15,53.9,55.1,29800000.0
2017-05-16,54.7,56.32,29800000.0
2017-05-17,56.1,55.59,29800000.0
2017-05-18,54.56,53.89,29800000.0
2017-05-19,53.75,52.41,29800000.0
2017-05-22,51.91,50.6,29800000.0
2017-05-23,50.58,49.07,29800000.0
2017-05-24,49.18,50.06,29800000.0
2017-05-25,49.83,49.18,29800000.0
2017-05-26,48.8,49.8,29800000.0
2017-05-31,51.92,50.0,29800000.0
2017-06-01,49.69,46.0,29800000.0
2017-06-02,45.54,47.58,29800000.0
2017-06-05,48.03,48.18,29800000.0
2017-06-06,48.0,48.68,29800000.0
2017-06-07,48.89,50.8,29800000.0
2017-06-08,50.6,50.0,29800000.0
2017-06-09,49.99,50.4,29800000.0
2017-06-12,49.3,47.61,29800000.0
2017-06-13,47.65,49.15,29800000.0
2017-06-14,49.09,48.91,29800000.0
2017-06-15,48.81,50.43,29800000.0
2017-06-16,50.57,50.01,29800000.0
2017-06-19,50.27,50.05,29800000.0
2017-06-20,50.45,49.98,29800000.0
2017-06-21,50.2,49.18,29800000.0
2017-06-22,48.95,46.8,29800000.0
2017-06-23,47.1,46.4,29800000.0
2017-06-26,46.2,47.04,29800000.0
2017-06-27,47.19,47.1,29800000.0
2017-06-28,47.4,47.09,29800000.0
2017-06-29,46.9,46.29,29800000.0
