date,openrecovered,closerecovered,outstandingshares
2012-07-06,4.69,4.79,565000000.0
2012-07-09,4.78,4.4,565000000.0
2012-07-10,4.27,4.19,565000000.0
2012-07-11,4.17,4.44,565000000.0
2012-07-12,4.37,4.47,565000000.0
2012-07-13,4.43,4.39,565000000.0
2012-07-16,4.4,4.2,565000000.0
2012-07-17,4.18,4.27,565000000.0
2012-07-18,4.22,4.49,565000000.0
2012-07-19,4.42,4.44,565000000.0
2012-07-20,4.41,4.44,565000000.0
2012-07-23,4.4,4.54,565000000.0
2012-07-24,4.49,4.56,565000000.0
2012-07-25,4.51,4.48,565000000.0
2012-07-26,4.45,4.66,565000000.0
2012-07-27,4.64,4.63,565000000.0
2012-07-30,4.64,4.73,565000000.0
2012-07-31,4.7,4.26,565000000.0
2012-08-01,4.19,4.27,565000000.0
2012-08-02,4.22,4.24,565000000.0
2012-08-03,4.24,4.31,565000000.0
2012-08-06,4.27,4.33,565000000.0
2012-08-07,4.33,4.33,565000000.0
2012-08-08,4.32,4.38,565000000.0
2012-08-09,4.35,4.43,565000000.0
2012-08-10,4.4,4.42,565000000.0
2012-08-13,4.39,4.25,565000000.0
2012-08-14,4.22,4.26,565000000.0
2012-08-15,4.23,4.15,565000000.0
2012-08-16,4.17,4.17,565000000.0
2012-08-17,4.17,4.13,565000000.0
2012-08-20,4.1,4.09,565000000.0
2012-08-21,4.07,4.11,565000000.0
2012-08-22,4.1,4.06,565000000.0
2012-08-23,4.05,4.1,565000000.0
2012-08-24,4.07,4.02,565000000.0
2012-08-27,3.99,3.91,565000000.0
2012-08-28,3.9,3.93,565000000.0
2012-08-29,3.91,3.81,565000000.0
2012-08-30,3.8,3.75,565000000.0
2012-08-31,3.74,3.77,565000000.0
2012-09-03,3.76,3.8,565000000.0
2012-09-04,3.81,3.73,565000000.0
2012-09-05,3.73,3.73,565000000.0
2012-09-06,3.73,3.88,565000000.0
2012-09-07,3.89,4.06,565000000.0
2012-09-10,4.04,4.02,565000000.0
2012-09-11,3.99,3.94,565000000.0
2012-09-12,3.97,4.01,565000000.0
2012-09-13,4.0,3.91,565000000.0
2012-09-14,3.95,3.91,565000000.0
2012-09-17,3.91,3.76,565000000.0
2012-09-18,3.75,3.76,565000000.0
2012-09-19,3.76,3.81,565000000.0
2012-09-20,3.78,3.72,565000000.0
