date,openrecovered,closerecovered,outstandingshares
2017-07-06,29.09,29.09,25670000.0
2017-07-07,32.0,32.0,25670000.0
2017-07-10,35.2,35.2,25670000.0
2017-07-11,38.72,38.72,25670000.0
2017-07-12,42.59,42.59,25670000.0
2017-07-13,46.85,46.85,25670000.0
2017-07-14,51.5,51.54,25670000.0
2017-07-17,50.69,49.55,25670000.0
2017-07-18,47.51,49.8,25670000.0
2017-07-19,50.96,50.48,25670000.0
2017-07-20,49.5,47.47,25670000.0
2017-07-21,46.7,46.43,25670000.0
2017-07-24,46.18,47.77,25670000.0
2017-07-25,47.59,45.56,25670000.0
2017-07-26,45.41,46.14,25670000.0
2017-07-27,45.66,47.48,25670000.0
2017-07-28,47.2,47.06,25670000.0
2017-07-31,46.0,47.06,25670000.0
2017-08-01,47.07,48.87,25670000.0
2017-08-02,48.49,46.58,25670000.0
2017-08-03,46.3,46.39,25670000.0
2017-08-04,46.2,45.12,25670000.0
2017-08-07,45.5,46.14,25670000.0
2017-08-08,45.98,47.02,25670000.0
2017-08-09,46.78,48.1,25670000.0
2017-08-10,47.6,46.38,25670000.0
2017-08-11,45.5,44.51,25670000.0
2017-08-14,44.15,45.06,25670000.0
2017-08-15,44.85,44.86,25670000.0
2017-08-16,44.8,46.08,25670000.0
2017-08-17,45.92,46.23,25670000.0
2017-08-18,45.7,45.39,25670000.0
2017-08-21,45.48,48.54,25670000.0
2017-08-22,48.6,48.97,25670000.0
2017-08-23,48.57,51.64,25670000.0
2017-08-24,51.01,49.1,25670000.0
2017-08-25,49.2,51.94,25670000.0
2017-08-28,52.65,53.59,25670000.0
2017-08-29,53.5,52.74,25670000.0
2017-08-30,51.83,51.12,25670000.0
2017-08-31,51.8,54.16,25670000.0
2017-09-01,54.44,53.15,25670000.0
2017-09-04,52.88,52.34,25670000.0
2017-09-05,52.1,53.2,25670000.0
2017-09-06,52.52,51.94,25670000.0
2017-09-07,51.6,51.84,25670000.0
2017-09-08,51.6,52.8,25670000.0
2017-09-11,53.2,54.53,25670000.0
2017-09-12,54.56,52.43,25670000.0
2017-09-13,52.63,55.4,25670000.0
2017-09-14,55.05,55.72,25670000.0
2017-09-15,55.08,55.75,25670000.0
2017-09-18,55.15,54.77,25670000.0
2017-09-19,54.36,56.62,25670000.0
2017-09-20,56.44,57.18,25670000.0
2017-09-21,56.6,54.67,25670000.0
2017-09-22,54.66,55.83,25670000.0
2017-09-25,55.5,54.35,25670000.0
2017-09-26,53.7,51.78,25670000.0
2017-09-27,51.73,52.25,25670000.0
2017-09-28,52.25,52.56,25670000.0
2017-09-29,52.49,52.68,25670000.0
2017-10-09,53.42,52.93,25670000.0
2017-10-10,52.79,54.37,25670000.0
2017-10-11,54.5,53.47,25670000.0
2017-10-12,53.25,52.53,25670000.0
2017-10-13,52.47,54.08,25670000.0
2017-10-16,54.38,52.1,25670000.0
2017-10-17,51.8,52.98,25670000.0
2017-10-18,52.95,52.0,25670000.0
2017-10-19,52.01,52.81,25670000.0
2017-10-20,52.25,55.49,25670000.0
2017-10-23,55.3,56.04,25670000.0
2017-10-24,55.75,55.74,25670000.0
2017-10-25,55.9,58.28,25670000.0
2017-10-26,57.87,58.28,25670000.0
2017-10-27,57.86,58.71,25670000.0
2017-10-30,60.25,57.37,25670000.0
2017-10-31,57.0,61.85,25670000.0
2017-11-01,61.5,62.25,25670000.0
2017-11-02,62.06,61.63,25670000.0
2017-11-03,61.75,63.49,25670000.0
2017-11-06,63.97,63.49,25670000.0
2017-11-07,63.21,63.17,25670000.0
2017-11-08,63.07,61.91,25670000.0
2017-11-09,61.67,61.74,25670000.0
2017-11-10,61.78,62.11,25670000.0
2017-11-13,62.65,65.2,25670000.0
2017-11-14,65.1,63.09,25670000.0
2017-11-15,62.71,60.98,25670000.0
2017-11-16,60.95,59.13,25670000.0
2017-11-17,59.2,55.66,25670000.0
2017-11-20,56.3,57.92,25670000.0
2017-11-21,57.63,56.37,25670000.0
2017-11-22,56.13,57.4,25670000.0
2017-11-23,57.01,56.72,25670000.0
2017-11-24,56.3,56.43,25670000.0
2017-11-27,55.92,51.43,25670000.0
2017-11-28,51.44,52.85,25670000.0
2017-11-29,53.0,52.98,25670000.0
2017-11-30,52.98,52.95,25670000.0
2017-12-01,53.15,53.83,25670000.0
2017-12-04,53.13,49.65,25670000.0
2017-12-05,49.45,48.83,25670000.0
2017-12-06,48.95,50.72,25670000.0
2017-12-07,50.21,50.48,25670000.0
2017-12-08,50.13,51.7,25670000.0
2017-12-11,51.5,51.99,25670000.0
2017-12-12,51.8,49.52,25670000.0
2017-12-13,49.36,51.13,25670000.0
2017-12-14,50.8,51.9,25670000.0
2017-12-15,51.66,51.76,25670000.0
2017-12-18,51.96,51.75,25670000.0
2017-12-19,51.75,52.17,25670000.0
2017-12-20,52.0,50.91,25670000.0
2017-12-21,50.4,51.09,25670000.0
2017-12-22,51.0,50.56,25670000.0
2017-12-25,50.2,50.43,25670000.0
2017-12-26,50.3,52.46,25670000.0
