date,openrecovered,closerecovered,outstandingshares
2023-05-22,68.0,70.61,18048317.0
2023-05-23,69.02,69.3,18048317.0
2023-05-24,68.21,72.93,18048317.0
2023-05-25,71.88,73.5,18048317.0
2023-05-26,73.44,78.89,18048317.0
2023-05-29,78.3,83.2,18048317.0
2023-05-30,81.09,83.24,18048317.0
2023-05-31,85.0,81.2,18048317.0
2023-06-01,79.0,84.25,18048317.0
2023-06-02,83.03,87.68,18048317.0
2023-06-05,90.13,86.0,18048317.0
2023-06-06,85.25,84.15,18048317.0
2023-06-07,85.66,82.98,18048317.0
2023-06-08,82.88,80.65,18048317.0
2023-06-09,80.3,84.2,18048317.0
2023-06-12,86.51,83.6,18048317.0
2023-06-13,83.8,93.07,18048317.0
2023-06-14,92.33,89.7,18048317.0
2023-06-15,89.09,87.46,18048317.0
2023-06-16,87.0,87.5,18048317.0
2023-06-19,87.57,88.33,18048317.0
2023-06-20,87.35,85.7,18048317.0
2023-06-21,84.6,84.93,18048317.0
2023-06-26,84.08,85.7,18048317.0
2023-06-27,85.0,85.08,18048317.0
2023-06-28,85.14,88.06,18048317.0
2023-06-29,86.9,89.45,18048317.0
2023-06-30,89.85,96.17,18048317.0
2023-07-03,95.24,90.67,18048317.0
2023-07-04,89.14,89.88,18048317.0
2023-07-05,88.29,91.33,18048317.0
2023-07-06,90.0,91.59,18048317.0
2023-07-07,90.6,91.48,18048317.0
2023-07-10,90.02,89.6,18048317.0
2023-07-11,88.11,90.37,18048317.0
2023-07-12,90.3,88.87,18048317.0
2023-07-13,89.11,86.81,18048317.0
2023-07-14,87.1,88.4,18048317.0
2023-07-17,88.55,84.58,18048317.0
2023-07-18,84.64,85.75,18048317.0
2023-07-19,85.85,83.95,18048317.0
2023-07-20,83.65,82.01,18048317.0
2023-07-21,80.88,80.22,18048317.0
2023-07-24,79.27,79.39,18048317.0
2023-07-25,79.71,81.7,18048317.0
2023-07-26,83.07,82.16,18048317.0
2023-07-27,81.85,77.99,18048317.0
2023-07-28,77.98,76.5,18048317.0
2023-07-31,76.55,75.58,18048317.0
2023-08-01,75.58,76.39,18048317.0
2023-08-02,76.7,81.87,18048317.0
2023-08-03,82.06,84.81,18048317.0
2023-08-04,84.01,84.55,18048317.0
2023-08-07,82.92,82.6,18048317.0
2023-08-08,83.5,81.69,18048317.0
2023-08-09,81.48,81.48,18048317.0
2023-08-10,81.05,80.93,18048317.0
2023-08-11,81.0,82.32,18048317.0
2023-08-14,82.32,81.5,18048317.0
2023-08-15,80.69,79.7,18048317.0
2023-08-16,77.78,77.75,18048317.0
2023-08-17,77.66,78.22,18048317.0
2023-08-18,79.08,81.96,18048317.0
2023-08-21,81.13,80.6,18048317.0
2023-08-22,80.66,80.2,18048317.0
2023-08-23,81.6,78.34,18048317.0
2023-08-24,79.5,79.12,18048317.0
2023-08-25,79.12,76.6,18048317.0
2023-08-28,80.0,75.38,18048317.0
2023-08-29,75.5,89.0,18048317.0
2023-08-30,100.0,91.67,18048317.0
2023-08-31,88.01,87.51,18048317.0
2023-09-01,87.8,85.87,18048317.0
2023-09-04,88.4,93.1,18048317.0
2023-09-05,92.17,88.2,18048317.0
2023-09-06,87.5,95.0,18048317.0
2023-09-07,92.54,91.6,18048317.0
2023-09-08,91.76,95.39,18048317.0
2023-09-11,94.16,90.0,18048317.0
2023-09-12,89.01,85.8,18048317.0
2023-09-13,85.53,86.4,18048317.0
2023-09-14,86.0,85.41,18048317.0
2023-09-15,85.8,85.86,18048317.0
2023-09-18,85.0,85.68,18048317.0
2023-09-19,85.21,87.5,18048317.0
2023-09-20,86.5,85.35,18048317.0
2023-09-21,84.99,86.43,18048317.0
2023-09-22,86.47,89.06,18048317.0
2023-09-25,88.0,89.12,18048317.0
2023-09-26,88.5,86.0,18048317.0
2023-09-27,85.0,82.62,18048317.0
2023-09-28,82.62,86.0,18048317.0
2023-10-09,86.19,87.0,18048317.0
2023-10-10,88.1,85.45,18048317.0
2023-10-11,86.0,87.0,18048317.0
2023-10-12,87.12,90.11,18048317.0
2023-10-13,88.87,88.18,18048317.0
2023-10-16,88.21,86.0,18048317.0
2023-10-17,86.01,84.26,18048317.0
2023-10-18,83.73,81.97,18048317.0
2023-10-19,82.5,84.72,18048317.0
2023-10-20,84.1,79.47,18048317.0
2023-10-23,79.28,77.02,18048317.0
2023-10-24,78.5,78.0,18048317.0
2023-10-25,78.0,75.1,18048317.0
2023-10-26,74.65,70.11,18048317.0
2023-10-27,69.5,69.6,18048317.0
2023-10-30,70.0,79.5,18048317.0
2023-10-31,78.14,76.93,18048317.0
2023-11-01,77.01,75.5,18048317.0
2023-11-02,76.08,70.73,18048317.0
2023-11-03,70.5,74.8,18048317.0
2023-11-06,75.51,79.34,18048317.0
2023-11-07,79.21,79.46,18048317.0
2023-11-08,79.46,79.54,18048317.0
2023-11-09,79.2,77.29,18048317.0
2023-11-10,77.29,77.3,18048317.0
2023-11-13,77.9,75.51,18048317.0
2023-11-14,75.89,76.21,18048317.0
2023-11-15,77.5,77.97,18048317.0
2023-11-16,78.01,75.49,18048317.0
2023-11-17,75.13,77.04,18048317.0
2023-11-20,77.0,77.3,18048317.0
2023-11-21,77.41,74.74,18048317.0
2023-11-22,73.1,73.17,19210000.0
2023-11-23,73.05,76.14,19210000.0
2023-11-24,75.99,73.73,19210000.0
2023-11-27,74.24,74.34,19210000.0
2023-11-28,74.6,77.39,19210000.0
2023-11-29,77.47,78.09,19210000.0
2023-11-30,78.03,75.98,19210000.0
2023-12-01,75.75,79.6,19210000.0
2023-12-04,79.29,77.3,19210000.0
2023-12-05,77.58,74.5,19210000.0
2023-12-06,74.5,74.18,19210000.0
2023-12-07,74.58,72.98,19210000.0
2023-12-08,72.71,73.04,19210000.0
2023-12-11,72.3,73.39,19210000.0
2023-12-12,73.08,73.7,19210000.0
2023-12-13,73.43,73.61,19210000.0
2023-12-14,73.61,73.06,19210000.0
2023-12-15,73.0,73.88,19210000.0
2023-12-18,73.0,72.78,19210000.0
2023-12-19,71.8,72.33,19210000.0
