date,openrecovered,closerecovered,outstandingshares
2009-08-28,32.0,30.11,16000000.0
2009-08-31,28.68,27.74,16000000.0
2009-09-01,27.61,26.45,16000000.0
2009-09-02,25.91,26.12,16000000.0
2009-09-03,25.11,26.6,16000000.0
2009-09-04,26.19,26.93,16000000.0
2009-09-07,26.9,27.25,16000000.0
2009-09-08,26.91,27.9,16000000.0
2009-09-09,27.9,29.61,16000000.0
2009-09-10,29.08,28.89,16000000.0
2009-09-11,28.58,29.41,16000000.0
2009-09-14,29.32,30.18,16000000.0
2009-09-15,30.0,29.05,16000000.0
2009-09-16,28.66,29.15,16000000.0
2009-09-17,29.01,29.79,16000000.0
2009-09-18,29.85,29.17,16000000.0
2009-09-21,28.96,28.45,16000000.0
2009-09-22,28.09,27.5,16000000.0
2009-09-23,27.6,27.81,16000000.0
2009-09-24,27.61,29.18,16000000.0
2009-09-25,28.54,29.52,16000000.0
2009-09-28,29.21,27.4,16000000.0
2009-09-29,27.12,26.31,16000000.0
2009-09-30,26.66,26.48,16000000.0
2009-10-09,26.95,27.51,16000000.0
2009-10-12,27.51,28.42,16000000.0
2009-10-13,28.35,28.72,16000000.0
2009-10-14,28.72,28.72,16000000.0
2009-10-15,29.0,28.62,16000000.0
2009-10-16,28.68,28.75,16000000.0
2009-10-19,28.76,29.45,16000000.0
2009-10-20,29.55,30.22,16000000.0
2009-10-21,30.15,29.37,16000000.0
2009-10-22,29.04,31.19,16000000.0
2009-10-23,31.0,31.0,16000000.0
2009-10-26,30.93,30.28,16000000.0
2009-10-27,30.05,29.09,16000000.0
2009-10-28,29.11,31.0,16000000.0
2009-10-29,30.3,29.78,16000000.0
2009-10-30,30.21,30.1,16000000.0
2009-11-02,29.01,30.26,16000000.0
2009-11-03,30.0,30.46,16000000.0
2009-11-04,30.38,30.94,16000000.0
2009-11-05,31.1,31.02,16000000.0
2009-11-06,31.12,30.9,16000000.0
2009-11-09,31.51,33.99,16000000.0
2009-11-10,33.78,33.2,16000000.0
2009-11-11,33.25,32.98,16000000.0
2009-11-12,33.2,33.09,16000000.0
2009-11-13,33.01,34.61,16000000.0
2009-11-16,34.3,34.71,16000000.0
2009-11-17,34.71,35.3,16000000.0
2009-11-18,35.06,34.8,16000000.0
2009-11-19,34.88,36.0,16000000.0
2009-11-20,35.8,35.73,16000000.0
2009-11-23,36.0,36.88,16000000.0
2009-11-24,36.89,34.88,16000000.0
2009-11-25,34.79,36.55,16000000.0
2009-11-26,36.34,34.98,16000000.0
2009-11-27,34.06,34.38,16000000.0
2009-11-30,34.05,35.85,20000000.0
2009-12-01,35.85,36.55,20000000.0
2009-12-02,36.42,36.6,20000000.0
2009-12-03,36.77,37.78,20000000.0
2009-12-04,37.25,36.5,20000000.0
2009-12-07,36.51,39.31,20000000.0
2009-12-08,39.0,40.2,20000000.0
2009-12-09,39.5,40.48,20000000.0
2009-12-10,40.49,40.38,20000000.0
2009-12-11,40.19,40.12,20000000.0
2009-12-14,40.32,39.91,20000000.0
2009-12-15,39.95,43.5,20000000.0
2009-12-16,42.82,41.88,20000000.0
2009-12-17,42.38,41.87,20000000.0
2009-12-18,41.0,39.8,20000000.0
2009-12-21,39.78,40.4,20000000.0
2009-12-22,40.4,38.3,20000000.0
2009-12-23,38.3,38.3,20000000.0
2009-12-24,38.87,41.88,20000000.0
2009-12-25,40.88,41.62,20000000.0
2009-12-28,41.87,43.81,20000000.0
2009-12-29,43.8,43.98,20000000.0
2009-12-30,43.9,44.43,20000000.0
2009-12-31,44.4,45.0,20000000.0
2010-01-04,45.0,44.3,20000000.0
2010-01-05,44.27,45.1,20000000.0
2010-01-06,45.17,44.25,20000000.0
2010-01-07,43.99,42.94,20000000.0
2010-01-08,43.0,45.03,20000000.0
2010-01-11,45.0,46.87,20000000.0
2010-01-12,46.87,46.99,20000000.0
2010-01-13,46.01,47.62,20000000.0
2010-01-14,47.62,48.45,20000000.0
2010-01-15,48.41,48.14,20000000.0
2010-01-18,48.1,47.95,20000000.0
2010-01-19,47.88,48.0,20000000.0
2010-01-20,47.93,45.57,20000000.0
2010-01-21,46.18,46.09,20000000.0
2010-01-22,45.1,43.39,20000000.0
2010-01-25,42.61,42.0,20000000.0
2010-01-26,42.58,41.7,20000000.0
2010-01-27,41.7,40.64,20000000.0
2010-01-28,40.6,38.97,20000000.0
2010-01-29,38.9,38.99,20000000.0
2010-02-01,38.7,36.68,20000000.0
2010-02-02,37.28,35.85,20000000.0
2010-02-03,35.85,35.85,20000000.0
2010-02-04,36.25,36.6,20000000.0
2010-02-05,35.5,35.5,20000000.0
2010-02-08,35.66,37.34,20000000.0
2010-02-09,36.98,36.59,20000000.0
2010-02-10,37.08,38.06,20000000.0
2010-02-11,37.86,37.97,20000000.0
2010-02-12,38.34,38.52,20000000.0
2010-02-22,38.4,36.8,20000000.0
2010-02-23,37.08,35.95,20000000.0
2010-02-24,36.0,38.55,20000000.0
2010-02-25,37.99,39.39,20000000.0
2010-02-26,39.09,39.4,20000000.0
2010-03-01,39.46,39.99,20000000.0
2010-03-02,40.01,39.7,20000000.0
2010-03-03,39.5,39.75,20000000.0
2010-03-04,39.7,37.54,20000000.0
2010-03-05,37.55,37.52,20000000.0
2010-03-08,37.21,37.68,20000000.0
2010-03-09,37.8,37.72,20000000.0
2010-03-10,37.72,36.8,20000000.0
2010-03-11,36.82,37.2,20000000.0
2010-03-12,37.2,37.13,20000000.0
2010-03-15,37.45,37.13,20000000.0
2010-03-16,37.18,38.45,20000000.0
2010-03-17,38.66,38.98,20000000.0
2010-03-18,39.0,38.63,20000000.0
2010-03-19,38.7,38.87,20000000.0
2010-03-22,38.98,39.1,20000000.0
2010-03-23,38.31,37.06,20000000.0
2010-03-24,37.15,37.15,20000000.0
2010-03-25,37.12,37.49,20000000.0
2010-03-26,37.37,37.49,20000000.0
2010-03-29,37.8,37.26,20000000.0
2010-03-30,37.21,37.43,20000000.0
2010-03-31,37.43,38.47,20000000.0
2010-04-01,38.28,38.77,20000000.0
2010-04-02,38.79,38.75,20000000.0
2010-04-06,38.82,38.69,20000000.0
2010-04-07,38.69,39.39,20000000.0
2010-04-08,39.5,39.06,20000000.0
2010-04-09,39.09,39.19,20000000.0
2010-04-12,39.16,40.69,20000000.0
2010-04-13,40.73,41.45,20000000.0
2010-04-14,40.9,40.95,20000000.0
2010-04-15,40.82,39.02,20000000.0
2010-04-16,39.02,39.02,20000000.0
2010-04-19,38.51,38.12,20000000.0
2010-04-20,37.9,37.34,20000000.0
2010-04-21,37.5,38.37,20000000.0
2010-04-22,38.0,38.53,20000000.0
2010-04-23,38.56,39.0,20000000.0
2010-04-26,39.04,39.12,20000000.0
2010-04-27,38.78,37.67,20000000.0
2010-04-28,37.03,37.22,20000000.0
2010-04-29,37.5,34.15,20000000.0
2010-04-30,34.16,32.0,20000000.0
2010-05-04,31.97,32.03,20000000.0
2010-05-05,32.03,33.0,20000000.0
2010-05-06,32.98,31.0,20000000.0
2010-05-07,30.2,31.2,20000000.0
2010-05-10,31.9,31.21,20000000.0
2010-05-11,32.49,31.35,20000000.0
2010-05-12,31.18,30.21,20000000.0
2010-05-13,30.3,31.1,20000000.0
2010-05-14,30.6,30.91,20000000.0
2010-05-17,30.5,29.08,20000000.0
2010-05-18,29.0,29.81,20000000.0
2010-05-19,29.5,30.35,20000000.0
2010-05-20,30.15,29.65,20000000.0
2010-05-21,28.83,30.46,20000000.0
2010-05-24,30.46,31.68,20000000.0
2010-05-25,31.04,31.1,20000000.0
2010-05-26,31.01,31.18,20000000.0
2010-05-27,31.31,32.4,20000000.0
2010-05-28,32.5,32.42,20000000.0
2010-05-31,32.68,31.41,20000000.0
2010-06-01,31.17,30.55,20000000.0
2010-06-02,30.5,31.02,20000000.0
2010-06-03,31.01999994,30.85070523,26000000.0
2010-06-04,30.61629717,31.05906795,26000000.0
2010-06-07,30.6032745,34.17148608,26000000.0
2010-06-08,34.74448356,35.52584376,26000000.0
2010-06-09,35.72118381,35.60397978,26000000.0
2010-06-10,35.35654905,35.91652386,26000000.0
2010-06-11,35.66909313,36.25511328,26000000.0
2010-06-17,36.7239294,34.57518885,26000000.0
2010-06-18,33.96312336,31.72322412,26000000.0
2010-06-21,31.31952135,32.6869017,26000000.0
2010-06-22,32.556675,32.56969767,26000000.0
2010-06-23,32.49156165,33.15571782,26000000.0
2010-06-24,32.69992437,33.15571782,26000000.0
2010-06-25,32.9473551,33.80685132,26000000.0
2010-06-28,33.68964729,34.27566744,26000000.0
2010-06-29,34.3798488,31.73624679,26000000.0
2010-06-30,30.4730478,31.74926946,26000000.0
2010-07-01,31.50183873,31.72322412,26000000.0
2010-07-02,31.72322412,30.69443319,26000000.0
2010-07-05,30.05632236,29.90005032,26000000.0
2010-07-06,29.88702765,30.53816115,26000000.0
2010-07-07,30.14748105,31.15022664,26000000.0
2010-07-08,31.3846347,30.57722916,26000000.0
2010-07-09,30.8637279,31.85345082,26000000.0
2010-07-12,31.84042815,32.25715359,26000000.0
2010-07-13,32.28319893,31.87949616,26000000.0
2010-07-14,31.7753148,31.54090674,26000000.0
2010-07-15,31.31952135,30.91581858,26000000.0
2010-07-16,30.38188911,30.90279591,26000000.0
2010-07-19,30.3428211,31.61904276,26000000.0
2010-07-20,31.7753148,32.79108306,26000000.0
2010-07-21,32.77806039,32.75201505,26000000.0
2010-07-22,32.556675,33.0775818,26000000.0
2010-07-23,33.16874049,32.556675,26000000.0
2010-07-26,32.62178835,33.66360195,26000000.0
2010-07-27,33.36408054,33.29896719,26000000.0
2010-07-28,33.29896719,33.92405535,26000000.0
2010-07-29,33.858942,33.80685132,26000000.0
2010-07-30,33.45523923,34.22357676,26000000.0
2010-08-02,34.61425686,34.7705289,26000000.0
2010-08-03,34.88773293,33.9891687,26000000.0
2010-08-04,33.97614603,35.98163721,26000000.0
2010-08-05,36.0727959,36.61974804,26000000.0
2010-08-06,36.52858935,36.97136013,26000000.0
2010-08-09,36.9843828,37.07554149,26000000.0
2010-08-10,36.80206542,35.64304779,26000000.0
2010-08-11,35.59095711,35.79931983,26000000.0
2010-08-12,35.161209,35.34352638,26000000.0
2010-08-13,35.43468507,36.04675056,26000000.0
2010-08-16,36.3332493,36.5937027,26000000.0
2010-08-17,36.60672537,36.463476,26000000.0
2010-08-18,36.54161202,35.66909313,26000000.0
2010-08-19,35.6821158,35.64304779,26000000.0
2010-08-20,35.43468507,34.75750623,26000000.0
2010-08-23,35.0309823,34.65332487,26000000.0
2010-08-24,34.83564225,35.79931983,26000000.0
2010-08-25,35.78629716,35.22632235,26000000.0
2010-08-26,35.161209,34.56216618,26000000.0
2010-08-27,34.57518885,34.87471026,26000000.0
2010-08-30,35.13516366,35.63002512,46862400.0
2010-08-31,35.5518891,37.79178834,46862400.0
2010-09-01,38.0261964,38.29967247,46862400.0
2010-09-02,38.53408053,38.46896718,46862400.0
2010-09-03,38.78151126,37.55738028,46862400.0
2010-09-06,37.92201504,37.6355163,46862400.0
2010-09-07,37.3750629,38.00015106,46862400.0
