date,openrecovered,closerecovered,outstandingshares
2014-01-28,30.46,36.56,22900000.0
2014-01-29,38.5,32.9,22900000.0
2014-01-30,30.4,29.61,22900000.0
2014-02-07,28.5,28.9,22900000.0
2014-02-10,28.84,30.34,22900000.0
2014-02-11,30.0,32.78,22900000.0
2014-02-12,32.0,34.3,22900000.0
2014-02-13,33.89,31.96,22900000.0
2014-02-14,31.71,34.71,22900000.0
2014-02-17,35.37,38.18,22900000.0
2014-02-18,38.9,38.36,22900000.0
2014-02-19,37.69,36.5,22900000.0
2014-02-20,36.6,37.03,22900000.0
2014-02-21,36.7,35.69,22900000.0
2014-02-24,35.62,35.33,22900000.0
2014-02-25,35.46,33.21,22900000.0
2014-02-26,33.0,32.5,22900000.0
2014-02-27,32.4,31.51,22900000.0
2014-02-28,31.52,34.65,22900000.0
2014-03-03,34.28,37.18,22900000.0
2014-03-04,36.75,35.61,22900000.0
2014-03-05,35.58,34.48,22900000.0
2014-03-06,34.06,36.04,22900000.0
2014-03-07,35.8,33.35,22900000.0
2014-03-10,32.66,32.45,22900000.0
2014-03-11,32.46,33.31,22900000.0
2014-03-12,33.15,32.5,22900000.0
2014-03-13,32.51,33.3,22900000.0
2014-03-14,32.86,32.63,22900000.0
2014-03-17,32.6,32.65,22900000.0
2014-03-18,32.65,32.93,22900000.0
2014-03-19,32.94,31.92,22900000.0
2014-03-20,31.8,30.89,22900000.0
2014-03-21,30.37,31.29,22900000.0
2014-03-24,31.3,30.35,22900000.0
2014-03-25,30.35,30.43,22900000.0
2014-03-26,30.3,30.34,22900000.0
2014-03-27,30.02,29.07,22900000.0
2014-03-28,28.9,29.42,22900000.0
2014-03-31,29.0,28.62,22900000.0
2014-04-01,28.62,29.12,22900000.0
2014-04-02,29.12,29.7,22900000.0
2014-04-03,29.49,29.69,22900000.0
2014-04-04,29.6,29.7,22900000.0
2014-04-08,29.4,29.93,22900000.0
2014-04-09,29.93,30.23,22900000.0
2014-04-10,30.14,29.75,22900000.0
2014-04-11,29.53,28.98,22900000.0
2014-04-14,28.91,29.58,22900000.0
2014-04-15,29.8,31.32,22900000.0
2014-04-16,30.81,31.3,22900000.0
2014-04-17,31.07,30.7,22900000.0
2014-04-18,30.65,30.39,22900000.0
2014-04-21,30.06,30.8,22900000.0
2014-04-22,30.8,29.89,22900000.0
2014-04-23,29.9,29.09,22900000.0
2014-04-24,28.81,28.69,22900000.0
2014-04-25,28.34,27.97,22900000.0
2014-04-28,27.99,25.4,22900000.0
2014-04-29,25.4,26.19,22900000.0
2014-04-30,26.25,26.24,22900000.0
2014-05-05,26.24,26.74,22900000.0
2014-05-06,26.62,27.32,22900000.0
2014-05-07,27.3,28.0,22900000.0
2014-05-08,27.6,27.4,22900000.0
2014-05-09,27.38,26.53,22900000.0
2014-05-12,26.7,27.23,22900000.0
2014-05-13,27.4,27.28,22900000.0
2014-05-14,27.05,27.64,22900000.0
2014-05-15,27.53,27.62,22900000.0
2014-05-16,27.5,26.75,22900000.0
2014-05-19,26.5,26.44,22900000.0
2014-05-20,26.69,27.23,22900000.0
2014-05-21,27.25,27.56,22900000.0
2014-05-22,27.47,27.4,22900000.0
2014-05-23,27.4,27.79,22900000.0
2014-05-26,27.81,28.0,22900000.0
2014-05-27,28.05,28.72,22900000.0
2014-05-28,28.4,28.54,22900000.0
2014-05-29,28.54,28.6,22900000.0
2014-05-30,29.0,29.41,22900000.0
2014-06-03,28.7,28.45,22900000.0
2014-06-04,28.39,28.22,22900000.0
2014-06-05,28.33,28.65,22900000.0
2014-06-06,28.7,28.31,22900000.0
2014-06-09,28.03,28.02,22900000.0
2014-06-10,28.1,28.43,22900000.0
2014-06-11,28.36,28.16,22900000.0
2014-06-12,28.28,28.66,22900000.0
2014-06-13,28.6,29.01,22900000.0
2014-06-16,28.83,29.23,22900000.0
2014-06-17,29.23,28.45,22900000.0
2014-06-18,28.4,28.02,22900000.0
2014-06-19,28.0,26.9,22900000.0
2014-06-20,26.92,27.17,22900000.0
2014-06-23,27.19,28.21,22900000.0
2014-06-24,28.1,28.39,22900000.0
2014-06-25,28.39,29.47,22900000.0
2014-06-26,29.62,30.82,22900000.0
2014-06-27,30.82,30.82,22900000.0
2014-06-30,30.82,30.82,22900000.0
2014-07-01,30.82,30.82,22900000.0
2014-07-02,30.82,30.82,22900000.0
2014-07-03,30.8200063,30.8200063,22900000.0
2014-07-04,30.8200063,30.8200063,22900000.0
2014-07-07,30.8200063,30.8200063,22900000.0
2014-07-08,30.8200063,30.8200063,22900000.0
2014-07-09,30.8200063,30.8200063,22900000.0
2014-07-10,30.8200063,30.8200063,22900000.0
2014-07-11,30.8200063,30.8200063,22900000.0
2014-07-14,30.8200063,30.8200063,22900000.0
2014-07-15,30.8200063,30.8200063,22900000.0
2014-07-16,30.8200063,30.8200063,22900000.0
2014-07-17,30.8200063,30.8200063,22900000.0
2014-07-18,30.8200063,30.8200063,22900000.0
2014-07-21,30.8200063,30.8200063,22900000.0
2014-07-22,30.8200063,30.8200063,22900000.0
2014-07-23,30.8200063,30.8200063,22900000.0
2014-07-24,30.8200063,30.8200063,22900000.0
2014-07-25,30.8200063,30.8200063,22900000.0
2014-07-28,30.8200063,30.8200063,22900000.0
2014-07-29,30.8200063,30.8200063,22900000.0
2014-07-30,30.8200063,30.8200063,22900000.0
2014-07-31,30.8200063,30.8200063,22900000.0
2014-08-01,30.8200063,30.8200063,22900000.0
2014-08-04,30.8200063,30.8200063,22900000.0
2014-08-05,30.8200063,30.8200063,22900000.0
2014-08-06,30.8200063,30.8200063,22900000.0
2014-08-07,30.8200063,30.8200063,22900000.0
2014-08-08,30.8200063,30.8200063,22900000.0
2014-08-11,30.8200063,30.8200063,22900000.0
2014-08-12,30.8200063,30.8200063,22900000.0
2014-08-13,30.8200063,30.8200063,22900000.0
2014-08-14,30.8200063,30.8200063,22900000.0
2014-08-15,30.8200063,30.8200063,22900000.0
2014-08-18,30.8200063,30.8200063,22900000.0
2014-08-19,30.8200063,30.8200063,22900000.0
2014-08-20,30.8200063,30.8200063,22900000.0
2014-08-21,30.8200063,30.8200063,22900000.0
2014-08-22,30.8200063,30.8200063,22900000.0
2014-08-25,33.90200693,33.90200693,22900000.0
2014-08-26,36.140724,32.48649524,22900000.0
2014-08-27,32.2254789,31.3219608,22900000.0
2014-08-28,31.31192171,30.73969358,22900000.0
2014-08-29,31.00070992,30.66941995,22900000.0
2014-09-01,30.7196154,30.98063174,22900000.0
2014-09-02,31.121179,31.5227426,22900000.0
2014-09-03,31.51270351,31.15129627,22900000.0
2014-09-04,31.19145263,31.65325077,22900000.0
2014-09-05,31.66328986,31.28180444,22900000.0
2014-09-09,31.37215625,31.3219608,22900000.0
2014-09-10,31.37215625,31.55285987,22900000.0
2014-09-11,31.7235244,31.26172626,22900000.0
2014-09-12,31.21153081,31.18141354,22900000.0
2014-09-15,31.11113991,31.19145263,22900000.0
2014-09-16,31.16133536,30.07711364,22900000.0
2014-09-17,29.96668365,30.32809089,22900000.0
2014-09-18,30.14738727,30.36824725,22900000.0
2014-09-19,30.52887269,30.74973267,22900000.0
2014-09-22,31.07098355,30.35820816,22900000.0
2014-09-23,30.27789544,30.59914632,22900000.0
2014-09-24,30.54895087,30.68949813,22900000.0
2014-09-25,30.79992812,30.68949813,22900000.0
2014-09-26,30.68949813,31.11113991,22900000.0
2014-09-29,31.37215625,31.30188262,22900000.0
2014-09-30,31.39223443,31.89418893,22900000.0
2014-10-08,32.10500982,32.33590889,22900000.0
2014-10-09,33.00852792,32.53669069,22900000.0
2014-10-10,32.2254789,32.07489255,22900000.0
2014-10-13,31.88414984,32.40618252,22900000.0
2014-10-14,32.48649524,32.63708159,22900000.0
2014-10-15,32.66719886,32.83786339,22900000.0
2014-10-16,32.6270425,33.88192875,22900000.0
2014-10-17,35.2372059,37.27514117,22900000.0
2014-10-20,40.99964356,37.5461966,22900000.0
2014-10-21,38.30916744,37.93772111,22900000.0
2014-10-22,37.55623569,36.29131035,22900000.0
2014-10-23,35.7391604,36.79326485,22900000.0
2014-10-24,36.23107581,36.72299122,22900000.0
2014-10-27,35.88974675,36.26119308,22900000.0
2014-10-28,35.9399422,36.76314758,22900000.0
2014-10-29,36.80330394,37.57631387,22900000.0
2014-10-30,37.8473693,35.66888677,22900000.0
2014-10-31,35.68896495,35.2372059,22900000.0
2014-11-03,35.2372059,35.44802679,22900000.0
2014-11-04,35.51830042,35.62873041,22900000.0
2014-11-05,35.22716681,34.75532958,22900000.0
2014-11-06,34.78544685,36.19091945,22900000.0
2014-11-07,36.40174034,35.78935585,22900000.0
2014-11-10,35.79939494,36.27123217,22900000.0
2014-11-11,37.0442421,38.5501056,22900000.0
2014-11-12,37.7469784,39.74475731,22900000.0
2014-11-13,38.66053559,37.61647023,22900000.0
2014-11-14,37.05428119,34.9360332,22900000.0
2014-11-17,34.6348605,35.136815,22900000.0
2014-11-18,35.24724499,35.94998129,22900000.0
2014-11-19,35.74919949,35.8395513,22900000.0
2014-11-20,35.52833951,35.6387695,22900000.0
2014-11-21,35.51830042,35.75923858,22900000.0
2014-11-24,36.140724,35.79939494,22900000.0
2014-11-25,35.78935585,35.4379877,22900000.0
2014-11-26,35.84959039,36.13068491,22900000.0
2014-11-27,36.23107581,37.13459391,22900000.0
2014-11-28,37.02416392,37.05428119,22900000.0
2014-12-01,37.05428119,35.96002038,22900000.0
2014-12-02,36.15076309,37.36549298,22900000.0
2014-12-03,37.47592297,37.85740839,22900000.0
2014-12-04,37.91764293,37.56627478,22900000.0
2014-12-05,37.4458057,35.38779225,22900000.0
2014-12-08,35.11673682,35.10669773,22900000.0
2014-12-09,35.06654137,33.7313424,22900000.0
2014-12-10,33.68114695,34.59470414,22900000.0
2014-12-11,34.6348605,34.87579866,22900000.0
2014-12-12,34.8356423,34.85572048,22900000.0
2014-12-15,34.86575957,35.38779225,22900000.0
2014-12-16,35.11673682,35.11673682,22900000.0
2014-12-17,34.75532958,34.3336878,22900000.0
2014-12-18,34.132906,33.46028697,22900000.0
2014-12-19,33.46028697,32.65715977,22900000.0
2014-12-22,32.125088,29.39445552,22900000.0
2014-12-23,29.42457279,29.69562822,22900000.0
2014-12-24,30.06707455,31.13121809,22900000.0
2014-12-25,31.21153081,31.24164808,22900000.0
2014-12-26,31.15129627,30.99067083,22900000.0
2014-12-29,30.6192245,29.9164882,22900000.0
2014-12-30,30.09719182,29.96668365,22900000.0
2014-12-31,30.0168791,30.48871633,22900000.0
2015-01-05,30.48871633,30.90031902,22900000.0
2015-01-06,30.90031902,31.58297714,22900000.0
2015-01-07,31.5227426,32.03473619,22900000.0
2015-01-08,31.77371985,32.94829338,22900000.0
2015-01-09,32.9282152,31.87411075,22900000.0
2015-01-12,31.66328986,30.14738727,22900000.0
2015-01-13,30.26785635,30.66941995,22900000.0
2015-01-14,30.69953722,30.73969358,22900000.0
2015-01-15,30.90031902,30.3180518,22900000.0
2015-01-16,30.37828634,30.84008448,22900000.0
2015-01-19,30.4184427,30.11727,22900000.0
2015-01-20,30.16746545,31.9243062,22900000.0
2015-01-21,31.6231335,32.20540072,22900000.0
2015-01-22,32.0246971,32.4262607,22900000.0
2015-01-23,32.40618252,31.61309441,22900000.0
2015-01-26,31.21153081,32.04477528,22900000.0
2015-01-27,32.31583071,31.86407166,22900000.0
2015-01-28,31.8239153,32.07489255,22900000.0
2015-01-29,32.01465801,32.20540072,22900000.0
2015-01-30,32.07489255,32.28571344,22900000.0
2015-02-02,32.0246971,33.17919245,22900000.0
2015-02-03,34.12286691,34.35376598,22900000.0
2015-02-04,33.92208511,33.13903609,22900000.0
2015-02-05,33.17919245,32.64712068,22900000.0
2015-02-06,32.65715977,31.64321168,22900000.0
2015-02-09,31.64321168,30.93043629,22900000.0
2015-02-10,30.93043629,31.27176535,22900000.0
2015-02-11,31.26172626,31.58297714,22900000.0
2015-02-12,31.91426711,31.6231335,22900000.0
2015-02-13,31.64321168,32.0246971,22900000.0
2015-02-16,32.0246971,32.59692523,22900000.0
2015-02-17,32.55676887,32.36602616,22900000.0
2015-02-25,32.5266516,32.05481437,22900000.0
2015-02-26,32.18532254,32.3258698,22900000.0
2015-02-27,32.24555708,32.58688614,22900000.0
2015-03-02,32.59692523,33.03864519,33801466.0
2015-03-03,32.87801975,32.83786339,33801466.0
2015-03-04,32.78766794,33.7313424,33801466.0
2015-03-05,33.7313424,33.49040424,33801466.0
2015-03-06,33.72130331,33.05872337,33801466.0
2015-03-09,32.99848883,33.37997425,33801466.0
2015-03-10,33.4301697,33.8317333,33801466.0
2015-03-11,33.8317333,33.04868428,33801466.0
2015-03-12,33.10891882,33.01856701,33801466.0
2015-03-13,33.01856701,33.128997,33801466.0
2015-03-16,33.30970062,34.06263237,33801466.0
2015-03-17,34.18310145,36.09052855,33801466.0
2015-03-18,36.49209215,35.8395513,33801466.0
2015-03-19,35.81947312,35.71908222,33801466.0
2015-03-20,35.72912131,36.21099763,33801466.0
2015-03-23,36.21099763,36.41177943,33801466.0
2015-03-24,36.41177943,36.12064582,33801466.0
2015-03-25,36.13068491,37.43576661,33801466.0
2015-03-26,37.81725203,38.02807292,33801466.0
2015-03-27,38.43967561,38.148542,33801466.0
2015-03-30,38.3493238,38.13850291,33801466.0
2015-03-31,38.0481511,39.0520601,33801466.0
2015-04-01,39.44358461,39.47370188,33801466.0
2015-04-02,39.654405499999996,39.664444589999995,33801466.0
2015-04-03,39.7547964,40.92936993,33801466.0
2015-04-07,41.561832599999995,45.025318649999996,33801466.0
2015-04-08,45.155826819999994,43.439142430000004,33801466.0
2015-04-09,42.95726611,41.160269,33801466.0
2015-04-10,40.78882267,42.00355256,33801466.0
2015-04-13,42.144099819999994,43.22832154,33801466.0
2015-04-14,43.248399719999995,42.97734429,33801466.0
2015-04-15,42.19429527,39.744757310000004,33801466.0
2015-04-16,36.140724,38.36940198,33801466.0
2015-04-17,38.148542,37.736939310000004,33801466.0
2015-04-20,37.736939310000004,36.2411149,33801466.0
2015-04-21,36.27123217,37.79717384999999,33801466.0
2015-04-22,38.10838564,38.770965579999995,33801466.0
2015-04-23,39.744757310000004,38.80108284999999,33801466.0
2015-04-24,38.61034014,38.9516692,33801466.0
2015-04-27,39.433545519999996,39.152451,33801466.0
2015-04-28,39.9555782,37.656626589999995,33801466.0
2015-04-29,37.69678294999999,38.50994924,33801466.0
2015-04-30,38.49991015,39.152451,33801466.0
2015-05-04,39.49378006,39.14241191,33801466.0
2015-05-05,39.13237281999999,37.656626589999995,33801466.0
2015-05-06,37.92768202,37.39561025,33801466.0
2015-05-07,37.35545389,37.224945719999994,33801466.0
2015-05-08,37.36549298,39.38335006999999,33801466.0
2015-05-11,39.644366409999996,41.351011709999995,33801466.0
2015-05-12,41.340972619999995,41.59194987,33801466.0
2015-05-13,41.2606599,41.74253622,33801466.0
2015-05-14,41.662223499999996,42.676171589999996,33801466.0
2015-05-15,42.54566342,42.15413891,33801466.0
2015-05-18,41.883083479999996,43.3688688,33801466.0
2015-05-19,43.75035422,43.168087,33801466.0
2015-05-20,43.148008819999994,43.168087,33801466.0
2015-05-21,43.25843881,46.591416689999996,33801466.0
2015-05-22,47.19376208999999,49.37224462,33801466.0
2015-05-25,49.34212735,49.90431639,33801466.0
2015-05-26,49.90431639,54.29139872,33801466.0
2015-05-27,54.221125089999994,59.72254641,33801466.0
2015-05-28,60.244579089999995,58.52789469999999,33801466.0
2015-05-29,58.226721999999995,59.21055282,33801466.0
2015-06-01,59.21055282,60.6361036,33801466.0
2015-06-02,60.6361036,66.69971396,33801466.0
2015-06-03,69.37011189999998,70.22343455,33801466.0
2015-06-04,68.44651562,69.32995554,33801466.0
2015-06-05,69.26972099999999,71.8798844,33801466.0
2015-06-08,71.7794935,71.25746082,33801466.0
2015-06-09,68.36620289999999,67.36229389999998,33801466.0
2015-06-10,67.27194209,67.24182482,33801466.0
2015-06-11,66.257994,66.53908851999999,33801466.0
2015-06-12,65.7560395,68.0650302,33801466.0
2015-06-15,68.17546019,65.4548668,33801466.0
2015-06-16,64.41080143999999,62.90493793999999,33801466.0
2015-06-17,61.138058099999995,61.85083348999999,33801466.0
2015-06-18,62.382905259999994,58.6282856,33801466.0
2015-06-19,57.222812999999995,52.76545704,33801466.0
2015-06-23,52.624909779999996,55.34550317,33801466.0
2015-06-24,56.9216403,59.41133462,33801466.0
2015-06-25,60.17430545999999,62.362827079999995,33801466.0
2015-06-26,62.141967099999995,62.40298343999999,33801466.0
2015-06-29,64.02931602,68.64729741999999,33801466.0
2015-06-30,70.25355182,70.28366909,33801466.0
2015-07-01,68.65733651,73.15484883,33801466.0
2015-07-02,72.27140890999999,65.83635222,33801466.0
2015-07-03,59.25070918,65.24404591,33801466.0
2015-07-06,71.76945441,58.71863741,33801466.0
2015-07-07,52.845769759999996,52.845769759999996,33801466.0
2015-07-08,52.845769759999996,52.845769759999996,33801466.0
2015-07-09,52.845769759999996,52.845769759999996,33801466.0
2015-07-10,52.845769759999996,52.845769759999996,33801466.0
2015-07-13,52.845769759999996,52.845769759999996,33801466.0
2015-07-14,52.845769759999996,52.845769759999996,33801466.0
2015-07-15,52.845769759999996,52.845769759999996,33801466.0
2015-07-16,52.845769759999996,52.845769759999996,33801466.0
2015-07-17,52.845769759999996,52.845769759999996,33801466.0
