date,openrecovered,closerecovered,outstandingshares
2019-07-22,49.0,54.62,36785972.0
2019-07-23,45.0,47.11,36785972.0
2019-07-24,47.97,50.43,36785972.0
2019-07-25,51.53,54.1,36785972.0
2019-07-26,52.48,51.39,36785972.0
2019-07-29,52.8,55.61,36785972.0
2019-07-30,56.0,56.85,36785972.0
2019-07-31,57.0,58.19,36785972.0
2019-08-01,57.61,64.81,36785972.0
2019-08-02,62.0,68.23,36785972.0
2019-08-05,68.54,72.37,36785972.0
2019-08-06,71.1,68.0,36785972.0
2019-08-07,73.0,73.69,36785972.0
2019-08-08,71.61,66.4,36785972.0
2019-08-09,67.5,62.0,36785972.0
2019-08-12,62.0,59.0,36785972.0
2019-08-13,59.0,62.61,36785972.0
2019-08-14,63.77,63.3,36785972.0
2019-08-15,61.26,63.66,36785972.0
2019-08-16,64.25,63.1,36785972.0
2019-08-19,63.32,62.39,36785972.0
2019-08-20,62.3,60.84,36785972.0
2019-08-21,60.5,56.16,36785972.0
2019-08-22,56.69,56.14,36785972.0
2019-08-23,56.2,52.6,36785972.0
2019-08-26,52.18,53.64,36785972.0
2019-08-27,53.9,53.95,36785972.0
2019-08-28,53.58,52.67,36785972.0
2019-08-29,52.05,51.97,36785972.0
2019-08-30,51.99,51.99,36785972.0
2019-09-02,52.6,52.76,36785972.0
2019-09-03,52.76,56.26,36785972.0
2019-09-04,56.0,55.3,36785972.0
2019-09-05,55.8,55.41,36785972.0
2019-09-06,55.41,53.14,36785972.0
2019-09-09,53.8,53.67,36785972.0
2019-09-10,53.67,54.14,36785972.0
2019-09-11,54.1,53.59,36785972.0
2019-09-12,53.59,52.38,36785972.0
2019-09-16,52.56,52.7,36785972.0
2019-09-17,52.7,51.55,36785972.0
2019-09-18,51.85,51.95,36785972.0
2019-09-19,52.09,53.3,36785972.0
2019-09-20,53.23,53.4,36785972.0
2019-09-23,53.41,54.26,36785972.0
2019-09-24,53.54,55.49,36785972.0
2019-09-25,55.4,53.2,36785972.0
2019-09-26,53.59,47.74,36785972.0
2019-09-27,48.0,48.44,36785972.0
2019-09-30,48.63,46.28,36785972.0
2019-10-08,45.9,44.87,36785972.0
2019-10-09,44.5,45.75,36785972.0
2019-10-10,46.22,46.9,36785972.0
2019-10-11,46.95,46.48,36785972.0
2019-10-14,46.71,46.71,36785972.0
2019-10-15,46.67,45.6,36785972.0
