date,openrecovered,closerecovered,outstandingshares
2021-10-20,19.93,20.9,37320250.0
2021-10-21,19.08,18.58,37320250.0
2021-10-22,18.98,20.66,37320250.0
2021-10-25,19.51,19.08,37320250.0
2021-10-26,18.75,19.2,37320250.0
2021-10-27,18.59,18.47,37320250.0
2021-10-28,18.08,17.01,37320250.0
2021-10-29,16.7,16.71,37320250.0
2021-11-01,16.85,16.98,37320250.0
2021-11-02,17.32,17.38,37320250.0
2021-11-03,16.86,17.6,37320250.0
2021-11-04,17.39,17.29,37320250.0
2021-11-05,17.12,17.18,37320250.0
2021-11-08,17.65,18.09,37320250.0
2021-11-09,17.91,18.53,37320250.0
2021-11-10,18.16,18.79,37320250.0
2021-11-11,18.61,20.0,37320250.0
2021-11-12,19.88,24.0,37320250.0
2021-11-15,26.95,28.8,37320250.0
2021-11-16,29.99,24.09,37320250.0
2021-11-17,23.06,24.95,37320250.0
2021-11-18,24.03,25.85,37320250.0
2021-11-19,24.91,24.19,37320250.0
2021-11-22,23.81,27.03,37320250.0
2021-11-23,26.6,27.09,37320250.0
2021-11-24,26.65,26.51,37320250.0
2021-11-25,26.1,27.24,37320250.0
2021-11-26,26.81,26.8,37320250.0
2021-11-29,25.58,25.86,37320250.0
2021-11-30,25.89,25.1,37320250.0
2021-12-01,25.0,25.18,37320250.0
2021-12-02,24.91,24.32,37320250.0
2021-12-03,24.52,23.96,37320250.0
2021-12-06,24.07,22.74,37320250.0
2021-12-07,22.78,22.42,37320250.0
2021-12-08,23.0,22.84,37320250.0
2021-12-09,22.98,22.94,37320250.0
2021-12-10,22.86,23.36,37320250.0
2021-12-13,23.14,23.1,37320250.0
2021-12-14,22.89,24.05,37320250.0
2021-12-15,23.81,23.82,37320250.0
2021-12-16,23.75,23.9,37320250.0
2021-12-17,23.75,21.92,37320250.0
2021-12-20,22.0,20.79,37320250.0
2021-12-21,20.88,21.21,37320250.0
2021-12-22,21.19,21.31,37320250.0
2021-12-23,21.38,20.9,37320250.0
2021-12-24,21.23,19.93,37320250.0
2021-12-27,19.93,20.16,37320250.0
2021-12-28,20.03,20.36,37320250.0
2021-12-29,20.5,20.32,37320250.0
2021-12-30,20.19,20.35,37320250.0
2021-12-31,20.35,20.38,37320250.0
2022-01-04,20.32,20.58,37320250.0
2022-01-05,20.57,19.7,37320250.0
2022-01-06,19.7,20.31,37320250.0
2022-01-07,20.32,19.74,37320250.0
2022-01-10,19.81,20.48,37320250.0
2022-01-11,20.41,21.03,37320250.0
2022-01-12,21.9,20.96,37320250.0
2022-01-13,20.9,21.37,37320250.0
2022-01-14,21.29,20.62,37320250.0
2022-01-17,20.23,20.43,37320250.0
2022-01-18,20.47,19.87,37320250.0
2022-01-19,19.8,20.9,37320250.0
2022-01-20,20.48,19.6,37320250.0
2022-01-21,19.5,18.65,37320250.0
2022-01-24,18.66,18.8,37320250.0
2022-01-25,18.6,17.9,37320250.0
2022-01-26,17.91,18.16,37320250.0
2022-01-27,18.21,17.3,37320250.0
2022-01-28,17.51,18.21,37320250.0
2022-02-07,18.58,18.56,37320250.0
2022-02-08,18.56,18.92,37320250.0
2022-02-09,18.8,19.02,37320250.0
2022-02-10,19.45,19.12,37320250.0
2022-02-11,18.61,18.53,37320250.0
2022-02-14,18.17,18.75,37320250.0
2022-02-15,18.75,18.6,37320250.0
2022-02-16,18.68,19.53,37320250.0
2022-02-17,19.53,19.6,37320250.0
2022-02-18,19.2,19.39,37320250.0
2022-02-21,19.46,19.46,37320250.0
2022-02-22,19.26,19.24,37320250.0
2022-02-23,19.2,19.57,37320250.0
2022-02-24,19.41,19.02,37320250.0
2022-02-25,19.17,19.14,37320250.0
2022-02-28,19.14,18.94,37320250.0
2022-03-01,18.85,19.61,37320250.0
2022-03-02,19.44,19.7,37320250.0
2022-03-03,19.68,19.43,37320250.0
2022-03-04,19.18,19.77,37320250.0
2022-03-07,19.57,20.13,37320250.0
2022-03-08,20.03,17.84,37320250.0
2022-03-09,17.8,17.81,37320250.0
2022-03-10,17.9,18.16,37320250.0
2022-03-11,17.82,18.39,37320250.0
2022-03-14,18.4,17.75,37320250.0
2022-03-15,17.72,16.77,37320250.0
2022-03-16,17.37,16.98,37320250.0
2022-03-17,17.01,17.25,37320250.0
2022-03-18,17.15,18.34,37320250.0
2022-03-21,18.07,18.34,37320250.0
2022-03-22,18.44,17.92,37320250.0
2022-03-23,18.29,17.93,37320250.0
2022-03-24,17.83,17.47,37320250.0
2022-03-25,17.57,17.4,37320250.0
2022-03-28,17.4,17.0,37320250.0
2022-03-29,16.92,16.81,37320250.0
2022-03-30,16.8,17.0,37320250.0
2022-03-31,17.0,17.13,37320250.0
2022-04-01,16.99,16.67,37320250.0
2022-04-06,16.67,16.74,37320250.0
2022-04-07,16.73,16.3,37320250.0
2022-04-08,16.3,15.95,37320250.0
2022-04-11,15.8,15.51,37320250.0
2022-04-12,15.79,15.95,37320250.0
2022-04-13,16.0,15.51,37320250.0
2022-04-14,15.46,15.65,37320250.0
2022-04-15,15.49,14.82,37320250.0
2022-04-18,14.88,15.24,37320250.0
2022-04-19,15.03,15.82,37320250.0
2022-04-20,15.66,15.88,37320250.0
2022-04-21,15.45,14.53,37320250.0
2022-04-22,13.91,14.74,39388147.0
2022-04-25,14.46,13.73,39388147.0
2022-04-26,13.93,13.1,39388147.0
2022-04-27,12.75,13.49,39388147.0
2022-04-28,13.35,13.33,39388147.0
2022-04-29,13.68,13.88,39388147.0
2022-05-05,14.01,14.23,39388147.0
2022-05-06,13.9,14.23,39388147.0
2022-05-09,14.3,14.78,39388147.0
2022-05-10,14.42,15.06,39388147.0
2022-05-11,15.12,14.91,39388147.0
2022-05-12,14.99,15.23,39388147.0
2022-05-13,15.38,15.18,39388147.0
2022-05-16,15.39,15.1,39388147.0
2022-05-17,15.29,15.04,39388147.0
2022-05-18,14.99,15.01,39388147.0
2022-05-19,14.97,15.01,39388147.0
2022-05-20,15.28,15.3,39388147.0
2022-05-23,15.47,15.42,39388147.0
2022-05-24,15.44,14.41,39388147.0
2022-05-25,14.5,14.74,39388147.0
2022-05-26,15.11,14.7,39388147.0
2022-05-27,14.72,14.84,39388147.0
2022-05-30,14.92,14.84,39388147.0
2022-05-31,14.77,14.93,39388147.0
2022-06-01,14.84,15.09,39388147.0
2022-06-02,15.19,15.18,39388147.0
2022-06-06,15.3,15.71,39388147.0
2022-06-07,15.97,15.78,39388147.0
2022-06-08,15.99,15.91,39388147.0
2022-06-09,16.15,15.49,39388147.0
2022-06-10,15.45,15.75,39388147.0
2022-06-13,15.522788609999997,15.791313229999998,39388147.0
2022-06-14,15.491805,15.502132869999999,39388147.0
2022-06-15,15.502132869999999,15.243936119999999,39388147.0
2022-06-16,15.357542689999997,15.336886949999998,39388147.0
2022-06-17,15.316231209999998,15.388526299999999,39388147.0
2022-06-20,15.388526299999999,15.40918204,39388147.0
2022-06-21,15.388526299999999,15.440165649999997,39388147.0
2022-06-22,15.36787056,14.882460669999999,39388147.0
2022-06-23,14.8721328,15.03737872,39388147.0
2022-06-24,15.171641029999998,15.357542689999997,39388147.0
2022-06-27,15.584755829999999,15.522788609999997,39388147.0
2022-06-28,15.522788609999997,15.822296839999998,39388147.0
2022-06-29,15.904919799999998,15.512460739999998,39388147.0
2022-06-30,15.533116479999997,15.574427959999998,39388147.0
2022-07-01,15.574427959999998,15.853280449999998,39388147.0
2022-07-04,15.791313229999998,15.780985359999997,39388147.0
2022-07-05,15.946231279999997,15.605411569999998,39388147.0
2022-07-06,15.45049352,15.37819843,39388147.0
2022-07-07,15.336886949999998,15.36787056,39388147.0
2022-07-08,15.37819843,15.63639518,39388147.0
2022-07-11,15.62606731,15.440165649999997,39388147.0
2022-07-12,15.347214819999998,14.727542619999998,39388147.0
2022-07-13,14.758526229999998,15.03737872,39388147.0
2022-07-14,15.058034459999998,15.419509909999999,39388147.0
2022-07-15,15.419509909999999,15.595083699999998,39388147.0
2022-07-18,15.502132869999999,16.132132939999998,39388147.0
2022-07-19,16.090821459999997,16.194100159999998,39388147.0
2022-07-20,16.20442803,16.214755899999997,39388147.0
2022-07-21,16.214755899999997,16.27672312,39388147.0
2022-07-22,16.41098543,16.638198569999997,39388147.0
2022-07-25,16.710493659999997,16.731149399999996,39388147.0
2022-07-26,16.50393626,16.545247739999997,39388147.0
2022-07-27,16.76213301,16.472952649999996,39388147.0
2022-07-28,16.48328052,16.27672312,39388147.0
2022-07-29,16.214755899999997,16.15278868,39388147.0
2022-08-01,16.214755899999997,16.390329689999998,39388147.0
2022-08-02,16.15278868,15.388526299999999,39388147.0
2022-08-03,15.36787056,15.357542689999997,39388147.0
2022-08-04,15.388526299999999,15.54344435,39388147.0
2022-08-05,15.894591929999999,15.646723049999999,39388147.0
2022-08-08,15.71901814,16.33869034,39388147.0
2022-08-09,16.214755899999997,16.710493659999997,39388147.0
2022-08-10,16.514264129999997,16.607214959999997,39388147.0
2022-08-11,16.59688709,16.607214959999997,39388147.0
2022-08-12,16.617542829999998,16.782788749999998,39388147.0
2022-08-15,16.70016579,16.648526439999998,39388147.0
2022-08-16,16.75180514,16.937706799999997,39388147.0
2022-08-17,17.040985499999998,16.59688709,39388147.0
2022-08-18,16.68983792,16.53491987,39388147.0
2022-08-19,16.50393626,16.27672312,39388147.0
2022-08-22,16.27672312,16.20442803,39388147.0
2022-08-23,16.214755899999997,16.359346079999998,39388147.0
2022-08-24,16.225083769999998,15.739673879999998,39388147.0
2022-08-25,15.894591929999999,15.429837779999998,39388147.0
2022-08-26,15.491805,15.347214819999998,39388147.0
2022-08-29,15.130329549999999,15.336886949999998,39388147.0
2022-08-30,15.29557547,15.130329549999999,39388147.0
2022-08-31,15.181968899999998,14.655247529999999,39388147.0
2022-09-01,14.67590327,14.61393605,39388147.0
2022-09-02,14.624263919999999,14.748198359999998,39388147.0
2022-09-05,14.624263919999999,14.67590327,39388147.0
2022-09-06,14.67590327,14.851477059999999,39388147.0
2022-09-07,14.841149189999998,14.820493449999999,39388147.0
2022-09-08,14.748198359999998,14.479673739999997,39388147.0
2022-09-09,14.500329479999998,14.324755689999998,39388147.0
2022-09-13,14.43836226,14.510657349999999,39388147.0
2022-09-14,14.510657349999999,14.407378649999998,39388147.0
2022-09-15,14.407378649999998,14.045903199999998,39388147.0
2022-09-16,13.99426385,13.581149049999999,39388147.0
2022-09-19,13.942624499999999,13.333280169999998,39388147.0
2022-09-20,13.322952299999999,13.622460529999998,39388147.0
2022-09-21,13.38491952,13.725739229999999,39388147.0
2022-09-22,13.56049331,13.581149049999999,39388147.0
2022-09-23,13.591476919999998,13.31262443,39388147.0
2022-09-26,13.31262443,12.920165369999998,39388147.0
2022-09-27,13.06475555,13.250657209999998,39388147.0
