date,openrecovered,closerecovered,outstandingshares
2004-01-02,9.900260020000001,9.85067608,128000000.0
2004-01-05,9.867204059999999,9.76803618,128000000.0
2004-01-06,9.78456416,9.56970042,128000000.0
2004-01-07,9.55317244,9.6688683,128000000.0
2004-01-08,9.7515082,10.01595588,128000000.0
2004-01-09,10.01595588,9.8341481,128000000.0
2004-01-12,9.80109214,9.867204059999999,128000000.0
2004-01-13,9.96637194,10.23081962,128000000.0
2004-01-14,10.3299875,10.379571440000001,128000000.0
2004-01-15,10.42915538,10.36304346,128000000.0
2004-01-16,10.36304346,10.52832326,128000000.0
2004-01-29,10.4126274,10.72665902,128000000.0
2004-01-30,10.80929892,10.39609942,128000000.0
2004-02-02,10.6605471,11.02416266,128000000.0
2004-02-03,11.22249842,11.52000206,128000000.0
2004-02-04,11.4869461,11.60264196,128000000.0
2004-02-05,11.60264196,12.21417722,128000000.0
2004-02-06,12.065425399999999,11.8175057,128000000.0
2004-02-09,11.7348658,11.91667358,128000000.0
2004-02-10,11.9001456,11.86708964,128000000.0
2004-02-11,11.86708964,11.85056166,128000000.0
2004-02-12,11.86708964,12.015841459999999,128000000.0
2004-02-13,12.065425399999999,11.8175057,128000000.0
2004-02-16,11.53653004,12.04889742,128000000.0
2004-02-17,12.065425399999999,12.4786249,128000000.0
2004-02-18,12.5612648,12.42904096,128000000.0
2004-02-19,12.544736819999999,12.69348864,128000000.0
2004-02-20,12.67696066,12.94140834,128000000.0
2004-02-23,12.94140834,12.32987308,128000000.0
2004-02-24,12.29681712,12.13153732,128000000.0
2004-02-25,12.16459328,11.6522259,128000000.0
2004-02-26,11.569586,11.800977719999999,128000000.0
2004-02-27,11.800977719999999,12.9744643,128000000.0
2004-03-01,13.1397441,13.288495919999999,128000000.0
2004-03-02,13.37113582,13.8835032,128000000.0
2004-03-03,13.850447240000001,13.78433532,128000000.0
2004-03-04,13.817391279999999,14.06531098,128000000.0
2004-03-05,14.048783,13.50335966,128000000.0
2004-03-08,13.387663799999999,13.387663799999999,128000000.0
2004-03-09,13.35460784,13.387663799999999,128000000.0
2004-03-10,13.35460784,13.75127936,128000000.0
2004-03-11,13.76780734,14.147950880000002,128000000.0
2004-03-12,14.147950880000002,14.18100684,128000000.0
2004-03-15,14.32975866,14.19753482,128000000.0
2004-03-16,14.18100684,14.56115038,128000000.0
2004-03-17,14.6272623,14.395870580000002,128000000.0
2004-03-18,14.412398560000002,13.966143099999998,128000000.0
2004-03-19,13.91655916,14.280174720000002,128000000.0
2004-03-22,14.26364674,14.098366939999998,128000000.0
2004-03-23,14.098366939999998,14.18100684,128000000.0
2004-03-24,14.06531098,15.17268564,128000000.0
2004-03-25,15.371021400000002,15.40407736,128000000.0
2004-03-26,15.40407736,15.354493419999999,128000000.0
2004-03-29,15.33796544,15.899916759999998,128000000.0
2004-03-30,15.899916759999998,15.85033282,128000000.0
2004-03-31,16.032140599999998,15.899916759999998,128000000.0
2004-04-01,15.899916759999998,15.98255666,128000000.0
2004-04-02,16.06519656,16.51145202,128000000.0
2004-04-05,16.6932598,17.156043240000002,128000000.0
2004-04-06,17.6849386,17.07340334,128000000.0
2004-04-07,17.089931319999998,17.05687536,128000000.0
2004-04-08,17.05687536,17.12298728,128000000.0
2004-04-09,16.9411795,16.561035959999998,128000000.0
2004-04-12,16.577563939999997,16.6106199,128000000.0
2004-04-13,16.594091919999997,16.197420400000002,128000000.0
2004-04-14,16.197420400000002,16.32964424,128000000.0
2004-04-15,16.39575616,16.1147805,128000000.0
2004-04-16,16.1147805,16.01561262,128000000.0
2004-04-19,16.14783646,15.56935716,128000000.0
2004-04-20,15.56935716,15.30490948,128000000.0
2004-04-21,15.371021400000002,15.42060534,128000000.0
2004-04-22,15.519773220000001,15.618941099999999,128000000.0
2004-04-23,15.618941099999999,15.519773220000001,128000000.0
2004-04-26,15.503245240000002,15.189213619999999,128000000.0
2004-04-27,15.123101700000001,15.15615766,128000000.0
2004-04-28,15.205741599999998,14.676846240000001,128000000.0
2004-04-29,14.64379028,14.56115038,128000000.0
2004-04-30,14.2967027,14.75948614,128000000.0
2004-05-10,14.75948614,14.75948614,128000000.0
2004-05-11,14.528094419999999,14.24711876,128000000.0
2004-05-12,14.214062799999999,14.84212604,128000000.0
2004-05-13,14.75948614,14.7099022,128000000.0
2004-05-14,14.64379028,14.032255020000001,128000000.0
2004-05-17,14.048783,13.86697522,128000000.0
2004-05-18,13.8008633,13.966143099999998,128000000.0
2004-05-19,13.966143099999998,13.701695419999998,128000000.0
2004-05-20,13.66863946,13.33807986,128000000.0
2004-05-21,13.305023900000002,13.12321612,128000000.0
2004-05-24,13.27196794,13.20585602,128000000.0
2004-05-25,13.321551880000001,12.94140834,128000000.0
2004-05-26,12.9744643,13.04057622,128000000.0
2004-05-27,13.222384,13.65211148,128000000.0
2004-05-28,13.73475138,13.48683168,128000000.0
2004-05-31,13.48683168,13.569471580000002,128000000.0
2004-06-01,13.65211148,13.817391279999999,128000000.0
2004-06-02,13.850447240000001,13.585999560000001,128000000.0
2004-06-03,13.552943599999999,13.189328040000001,128000000.0
2004-06-04,13.1397441,13.20585602,128000000.0
2004-06-07,13.024048239999999,12.95793632,128000000.0
2004-06-08,12.95793632,12.908352379999998,128000000.0
2004-06-09,12.9744643,12.5612648,128000000.0
2004-06-10,12.51168086,12.065425399999999,128000000.0
2004-06-11,12.08195338,12.04889742,128000000.0
2004-06-14,12.03236944,11.63569792,128000000.0
2004-06-15,11.569586,11.800977719999999,128000000.0
2004-06-16,11.800977719999999,12.065425399999999,128000000.0
2004-06-17,12.065425399999999,11.71833782,128000000.0
2004-06-18,11.71833782,11.85056166,128000000.0
2004-06-21,11.86708964,12.065425399999999,128000000.0
2004-06-22,12.065425399999999,12.3133451,128000000.0
2004-06-23,12.24723318,12.015841459999999,128000000.0
2004-06-24,12.015841459999999,12.015841459999999,128000000.0
2004-06-25,12.015841459999999,11.569586,128000000.0
2004-06-28,11.4869461,10.4126274,128000000.0
2004-06-29,10.23081962,10.69360306,128000000.0
2004-06-30,10.610963159999999,10.4126274,128000000.0
2004-07-01,10.39609942,10.97457872,128000000.0
2004-07-02,10.94152276,10.97457872,128000000.0
2004-07-05,11.20597044,11.7348658,128000000.0
2004-07-06,11.7348658,11.68528186,128000000.0
2004-07-07,11.68528186,11.6522259,128000000.0
2004-07-08,11.47341965,11.68202728,230400000.0
2004-07-09,11.771430550000002,11.56282292,230400000.0
2004-07-12,11.56282292,10.99660221,230400000.0
2004-07-13,10.966801120000001,10.99660221,230400000.0
2004-07-14,11.23501093,10.87739785,230400000.0
2004-07-15,10.87739785,11.0264033,230400000.0
2004-07-16,11.145607660000001,11.56282292,230400000.0
2004-07-19,11.622425100000001,12.516457800000001,230400000.0
2004-07-20,12.456855619999999,12.33765126,230400000.0
2004-07-21,12.33765126,12.39725344,230400000.0
2004-07-22,12.30785017,12.06944145,230400000.0
2004-07-23,12.06944145,12.06944145,230400000.0
2004-07-26,12.06944145,12.06944145,230400000.0
2004-07-27,11.86083382,11.68202728,230400000.0
2004-07-28,11.83103273,11.86083382,230400000.0
2004-07-29,11.890634910000001,12.158844720000001,230400000.0
2004-07-30,12.2184469,11.65222619,230400000.0
2004-08-02,11.622425100000001,11.65222619,230400000.0
2004-08-03,11.622425100000001,11.622425100000001,230400000.0
2004-08-04,11.533021830000001,12.00983927,230400000.0
2004-08-05,12.00983927,11.771430550000002,230400000.0
2004-08-06,11.771430550000002,11.711828370000001,230400000.0
2004-08-09,11.711828370000001,11.533021830000001,230400000.0
2004-08-10,11.533021830000001,11.50322074,230400000.0
2004-08-11,11.622425100000001,11.3244142,230400000.0
2004-08-12,11.3244142,11.3244142,230400000.0
2004-08-13,11.35421529,11.38401638,230400000.0
2004-08-16,11.47341965,11.29461311,230400000.0
2004-08-17,11.35421529,11.17540875,230400000.0
2004-08-18,11.145607660000001,10.787994580000001,230400000.0
2004-08-19,10.75819349,10.51978477,230400000.0
2004-08-20,10.48998368,10.69859131,230400000.0
2004-08-23,10.66879022,10.93700003,230400000.0
2004-08-24,10.966801120000001,11.17540875,230400000.0
2004-08-25,11.29461311,11.0264033,230400000.0
2004-08-26,11.11580657,10.99660221,230400000.0
2004-08-27,10.99660221,10.787994580000001,230400000.0
2004-08-30,10.787994580000001,10.81779567,230400000.0
2004-08-31,11.17540875,11.145607660000001,230400000.0
2004-09-01,11.11580657,11.0264033,230400000.0
2004-09-02,11.0264033,11.11580657,230400000.0
2004-09-03,11.11580657,11.3244142,230400000.0
2004-09-06,11.3244142,11.29461311,230400000.0
2004-09-07,11.3244142,11.413817470000001,230400000.0
2004-09-08,11.413817470000001,11.264812019999999,230400000.0
2004-09-09,11.20520984,11.20520984,230400000.0
2004-09-10,11.05620439,11.264812019999999,230400000.0
2004-09-13,11.413817470000001,10.99660221,230400000.0
2004-09-14,11.08600548,11.3244142,230400000.0
2004-09-15,11.3244142,11.920436,230400000.0
2004-09-16,11.95023709,11.920436,230400000.0
2004-09-17,11.920436,12.367452350000002,230400000.0
2004-09-20,12.486656710000002,12.993275240000001,230400000.0
2004-09-21,13.112479600000002,13.231683960000002,230400000.0
2004-09-22,13.20188287,12.874070880000001,230400000.0
2004-09-23,12.8144687,13.261485050000001,230400000.0
2004-09-24,13.350888320000001,12.754866520000002,230400000.0
2004-09-27,13.02307633,12.30785017,230400000.0
2004-09-28,12.30785017,12.367452350000002,230400000.0
2004-09-29,12.367452350000002,12.099242539999999,230400000.0
2004-09-30,12.099242539999999,12.18864581,230400000.0
2004-10-08,12.18864581,12.27804908,230400000.0
2004-10-11,12.248247990000001,12.33765126,230400000.0
2004-10-12,12.367452350000002,11.98003818,230400000.0
