,PE_TTM,DIVIDENDYIELD2,CLOSE
2014-01-02,7.3892998695373535,4.4859,938.46
2014-01-03,7.210299968719482,4.587,923.16
2014-01-06,7.139100074768066,4.6071,914.42
2014-01-07,7.133500099182129,4.6078,913.23
2014-01-08,7.193600177764893,4.5596,918.86
2014-01-09,7.107600212097168,4.6042,911.44
2014-01-10,7.129300117492676,4.5895,914.37
2014-01-13,7.149700164794922,4.5756,914.72
2014-01-14,7.1128997802734375,4.5986,911.09
2014-01-15,7.113699913024902,4.6016,910.13
2014-01-16,7.118000030517578,4.5953,907.72
2014-01-17,7.111000061035156,4.5904,909.98
2014-01-20,7.042900085449219,4.6288,904.01
2014-01-21,7.112599849700928,4.6074,909.54
2014-01-22,7.143799781799316,4.5923,912.45
2014-01-23,7.0081000328063965,4.6649,900.71
2014-01-24,6.9430999755859375,4.7098,892.59
2014-01-27,6.840099811553955,4.808,877.04
2014-01-28,6.8246002197265625,4.8239,875.6
2014-01-29,6.89109992980957,4.7969,881.03
2014-01-30,6.839499950408936,4.8279,876.56
2014-02-07,6.742300033569336,4.8903,871.05
2014-02-10,6.719900131225586,4.9046,869.14
2014-02-11,6.855400085449219,4.8215,877.64
2014-02-12,6.954599857330322,4.7656,888.2
2014-02-13,6.888500213623047,4.802,884.03
2014-02-14,6.932799816131592,4.7696,887.88
2014-02-17,6.995500087738037,4.7399,891.93
2014-02-18,6.979400157928467,4.7448,892.01
2014-02-19,7.00059986114502,4.7268,894.6
2014-02-20,6.94890022277832,4.7764,890.41
2014-02-21,6.955699920654297,4.748,893.36
2014-02-24,6.8815999031066895,4.7895,884.94
2014-02-25,6.850399971008301,4.8066,886.1
2014-02-26,6.890900135040283,4.8066,887.15
2014-02-27,7.013899803161621,4.7425,898.88
2014-02-28,6.991899967193604,4.7457,899.66
2014-03-03,6.923900127410889,4.7815,897.67
2014-03-04,6.976900100708008,4.7625,898.93
2014-03-05,6.912799835205078,4.7905,894.94
2014-03-06,6.917900085449219,4.7976,895.54
2014-03-07,6.940499782562256,4.7918,896.38
2014-03-10,6.822500228881836,4.9006,883.62
2014-03-11,6.809700012207031,4.902,885.91
2014-03-12,6.707699775695801,5.3258,874.53
2014-03-13,6.692500114440918,5.3693,871.11
2014-03-14,6.65500020980835,5.3639,861.9
2014-03-17,6.654600143432617,5.3597,863.97
2014-03-18,6.6545000076293945,5.3538,867.63
2014-03-19,6.654600143432617,5.3098,868.48
2014-03-20,6.539400100708008,5.4119,856.53
2014-03-21,6.619999885559082,5.0935,866.3
2014-03-24,6.809800148010254,4.9982,874.18
2014-03-25,6.80079984664917,4.9902,874.24
2014-03-26,6.866700172424316,4.9426,878.84
2014-03-27,6.916800022125244,4.9162,882.46
2014-03-28,7.004499912261963,4.8794,886.42
2014-03-31,7.019499778747559,4.8582,894.61
2014-04-01,7.056099891662598,4.8255,905.9
2014-04-02,7.035200119018555,4.814,909.23
2014-04-03,7.075699806213379,4.7888,912.55
2014-04-04,7.0903000831604,4.7861,912.02
2014-04-08,7.210299968719482,4.7297,915.89
2014-04-09,7.276899814605713,4.7061,922.84
2014-04-10,7.307000160217285,4.6711,931.47
2014-04-11,7.269499778747559,4.6592,932.41
2014-04-14,7.276899814605713,4.6557,933.59
2014-04-15,7.147299766540527,4.7295,921.56
2014-04-16,7.149700164794922,4.7341,918.45
2014-04-17,7.185100078582764,4.7154,922.34
2014-04-18,7.185100078582764,4.7154,922.34
2014-04-21,7.185100078582764,4.7154,922.34
2014-04-22,7.178400039672852,4.7405,921.43
2014-04-23,7.093400001525879,4.7686,917.1
2014-04-24,7.098400115966797,4.7678,919.58
2014-04-25,6.979499816894531,4.8315,906.52
2014-04-28,6.995299816131592,4.8263,905.79
2014-04-29,7.082399845123291,4.7444,910.67
2014-04-30,7.044000148773193,4.7691,904.91
2014-05-05,6.979700088500977,5.1335,904.09
2014-05-06,6.979700088500977,5.1335,904.09
2014-05-07,6.937300205230713,5.1661,898.63
2014-05-08,7.001200199127197,5.1298,897.18
2014-05-09,7.000999927520752,5.1296,900.49
2014-05-12,7.093100070953369,5.0756,907.72
2014-05-13,7.125699996948242,5.0582,912.4
2014-05-14,7.216000080108643,4.9941,920.98
2014-05-15,7.226600170135498,4.9782,921.05
2014-05-16,7.2444000244140625,4.9746,919.99
2014-05-19,7.242300033569336,5.0169,918.96
2014-05-20,7.24970006942749,5.1066,917.28
2014-05-21,7.282999992370605,5.3229,920.31
2014-05-22,7.339799880981445,5.3121,926.57
2014-05-23,7.349800109863281,5.0516,930.87
2014-05-26,7.338399887084961,4.9473,928.87
2014-05-27,7.3196001052856445,5.3032,930.37
2014-05-28,7.361700057983398,5.3199,933.09
2014-05-29,7.357500076293945,5.3159,932.77
2014-05-30,7.3780999183654785,5.2916,935.95
2014-06-03,7.47569990158081,5.0035,944.0
2014-06-04,7.46120023727417,5.0413,940.73
2014-06-05,7.466499805450439,4.7499,941.36
2014-06-06,7.427199840545654,4.7782,934.52
2014-06-09,7.351500034332275,4.6455,933.84
2014-06-10,7.215799808502197,4.5743,937.67
2014-06-11,7.188799858093262,4.5431,933.67
2014-06-12,7.143099784851074,4.8768,935.28
2014-06-13,7.196700096130371,4.9048,938.4
2014-06-16,7.195700168609619,3.9978,936.67
2014-06-17,7.162199974060059,4.0304,930.23
2014-06-18,7.156799793243408,3.8235,918.28
2014-06-19,7.133500099182129,4.0591,916.39
2014-06-20,7.144599914550781,4.0425,917.71
2014-06-23,7.024799823760986,4.0539,903.7
2014-06-24,7.041200160980225,4.0441,906.31
2014-06-25,6.993100166320801,4.1197,906.66
2014-06-26,7.101500034332275,4.0634,918.56
2014-06-27,7.096499919891357,4.0639,918.94
2014-06-30,7.098100185394287,3.9447,923.4
2014-07-01,7.098100185394287,3.9447,923.4
2014-07-02,7.170199871063232,4.9513,937.82
2014-07-03,7.164000034332275,5.1222,943.08
2014-07-04,7.174300193786621,5.1163,946.0
2014-07-07,7.158100128173828,5.126,946.26
2014-07-08,7.177299976348877,5.1285,950.62
2014-07-09,7.072500228881836,5.189,942.3
2014-07-10,7.097099781036377,5.1967,944.78
2014-07-11,7.104100227355957,5.1934,945.84
2014-07-14,7.153299808502197,5.1556,948.48
2014-07-15,7.197199821472168,5.112,951.72
2014-07-16,7.21589994430542,5.0995,954.89
2014-07-17,7.214799880981445,5.0846,953.63
2014-07-18,7.205100059509277,5.0946,953.37
2014-07-21,7.19320011138916,5.0951,955.11
2014-07-22,7.322100162506103,5.0334,963.45
2014-07-23,7.421899795532227,4.9881,973.61
2014-07-24,7.252799987792969,4.9412,984.87
2014-07-25,7.261099815368652,4.9361,987.51
2014-07-28,7.322299957275391,4.8956,991.33
2014-07-29,7.329299926757812,4.8728,993.86
2014-07-30,7.355800151824951,4.8484,990.82
2014-07-31,7.348400115966797,4.8443,996.66
2014-08-01,7.272799968719482,4.8879,987.35
2014-08-04,7.339499950408935,4.8824,988.09
2014-08-05,7.321800231933594,4.8819,984.28
2014-08-06,7.299900054931641,4.8993,985.41
2014-08-07,7.263299942016602,4.9184,978.15
2014-08-08,7.248799800872803,4.9337,975.41
2014-08-11,7.344799995422363,4.8867,985.45
2014-08-12,7.365200042724609,4.8857,986.95
2014-08-13,7.440800189971924,4.8325,992.88
2014-08-14,7.433800220489502,4.8276,990.95
2014-08-15,7.50629997253418,4.7587,993.56
2014-08-18,7.514599800109863,4.7679,990.86
2014-08-19,7.532599925994873,4.759,999.19
2014-08-20,7.503900051116943,4.8978,1002.65
2014-08-21,7.452199935913086,4.9095,997.52
2014-08-22,7.48330020904541,4.7307,1002.14
2014-08-25,7.526100158691406,4.7227,1000.95
2014-08-26,7.497900009155273,4.7537,998.76
2014-08-27,7.474800109863281,4.7638,996.79
2014-08-28,7.366300106048584,4.7738,985.13
2014-08-29,7.360400199890137,4.7558,984.54
2014-09-01,7.358399868011475,4.7729,982.85
2014-09-02,7.348000049591064,4.7787,985.97
2014-09-03,7.555200099945068,4.6234,1001.35
2014-09-04,7.560999870300293,4.9597,1002.03
2014-09-05,7.554200172424316,4.9559,1000.97
2014-09-09,7.555500030517578,4.4389,997.51
2014-09-10,7.38640022277832,4.5354,985.18
2014-09-11,7.339900016784668,4.7658,983.01
2014-09-12,7.313499927520752,4.7823,981.19
2014-09-15,7.225100040435791,4.7974,968.6
2014-09-16,7.148099899291992,4.8528,960.62
2014-09-17,7.251399993896484,4.8021,966.39
2014-09-18,7.192399978637695,4.8441,958.76
2014-09-19,7.207799911499023,4.8219,958.77
2014-09-22,7.108099937438965,4.8716,947.11
2014-09-23,7.087699890136719,4.8859,944.1
2014-09-24,7.140100002288818,4.8647,950.36
2014-09-25,7.091599941253662,4.9021,946.24
2014-09-26,7.060800075531006,4.9167,943.54
2014-09-29,6.944499969482422,4.9945,925.3
2014-09-30,6.843500137329102,5.0798,914.87
2014-10-08,6.904399871826172,5.0268,926.5
2014-10-09,6.985899925231934,4.9531,934.02
2014-10-10,6.852399826049805,5.0496,921.03
2014-10-13,6.857999801635742,5.0293,912.75
2014-10-14,6.838699817657471,5.0485,912.51
2014-10-15,6.8454999923706055,5.0388,915.96
2014-10-16,6.784299850463867,5.0902,907.82
2014-10-17,6.828700065612793,5.0544,911.78
2014-10-20,6.851500034332275,5.0623,913.47
2014-10-21,6.828100204467773,5.0814,913.32
2014-10-22,6.91540002822876,5.0345,922.53
2014-10-23,6.89709997177124,5.2251,921.54
2014-10-24,6.88640022277832,5.0045,922.33
2014-10-27,6.841300010681152,5.036,915.45
2014-10-28,6.95419979095459,4.9528,922.77
2014-10-29,7.039000034332275,4.8874,933.33
2014-10-30,6.972700119018555,4.9165,933.98
2014-10-31,7.036600112915039,4.854,942.54
2014-11-03,7.001800060272217,4.8698,947.14
2014-11-04,7.007599830627441,4.8707,948.19
2014-11-05,6.933700084686279,4.9141,942.84
2014-11-06,6.919000148773193,4.9102,938.91
2014-11-07,6.89109992980957,4.9295,937.93
2014-11-10,6.936800003051758,4.8983,947.03
2014-11-11,6.935299873352051,4.9052,948.65
2014-11-12,6.940599918365479,4.8755,953.38
2014-11-13,6.950699806213379,4.87,958.08
2014-11-14,6.948400020599365,4.8561,960.54
2014-11-17,6.859499931335449,4.9149,952.34
