,PE_TTM,DIVIDENDYIELD2,CLOSE
2021-03-08,60.37900161743164,0.1426,3412.0337
2021-03-09,60.22919845581055,0.1428,3401.4973
2021-03-10,61.893699645996094,0.1391,3501.9125
2021-03-11,64.72470092773438,0.1331,3678.7857
2021-03-12,62.65010070800781,0.1377,3606.0006
2021-03-15,60.798301696777344,0.1418,3550.2345
2021-03-16,61.86330032348633,0.139,3678.6596
2021-03-17,61.30099868774414,0.1396,3700.1819
2021-03-18,62.626800537109375,0.1365,3753.3048
2021-03-19,61.37860107421875,0.1393,3671.9957
2021-03-22,61.26340103149414,0.1393,3670.5692
2021-03-23,60.0968017578125,0.1422,3569.6792
2021-03-24,44.9901008605957,0.1446,3481.3114
2021-03-25,44.1509017944336,0.1475,3452.9891
2021-03-26,46.32939910888672,0.1431,3575.8223
2021-03-29,44.70849990844727,0.1464,3500.3833
2021-03-30,45.8650016784668,0.1447,3580.0009
2021-03-31,45.80459976196289,0.1443,3590.4142
2021-04-01,48.92160034179688,0.135,3796.0043
2021-04-02,48.92160034179688,0.135,3796.0043
2021-04-06,48.92160034179688,0.135,3796.0043
2021-04-07,47.70709991455078,0.1387,3753.4787
2021-04-08,47.46120071411133,0.1395,3753.0584
2021-04-09,46.89929962158203,0.1411,3665.9732
2021-04-12,45.93579864501953,0.1438,3584.0905
2021-04-13,45.0713005065918,0.1466,3522.6618
2021-04-14,46.27470016479492,0.1427,3615.9112
2021-04-15,46.08050155639648,0.1433,3607.516
2021-04-16,46.79850006103516,0.1411,3650.1081
2021-04-19,46.97460174560547,0.1406,3717.4349
2021-04-20,46.92129898071289,0.141,3715.6466
2021-04-21,46.02719879150391,0.1438,3671.3437
2021-04-22,46.81110000610352,0.141,3735.479
2021-04-23,48.0099983215332,0.1376,3831.1819
2021-04-26,47.714500427246094,0.1384,3804.5457
2021-04-27,47.99250030517578,0.1377,3800.2366
2021-04-28,47.67399978637695,0.1377,3791.6196
2021-04-29,47.81729888916016,0.1373,3809.898
2021-04-30,47.01860046386719,0.1397,3745.3576
2021-05-06,45.61140060424805,0.1431,3649.9609
2021-05-07,44.18330001831055,0.1457,3569.7339
2021-05-10,43.602298736572266,0.1477,3547.0021
2021-05-11,42.69229888916016,0.1509,3476.5562
2021-05-12,43.79209899902344,0.1472,3581.1962
2021-05-13,42.4828987121582,0.1597,3490.5349
2021-05-14,42.54909896850586,0.1591,3525.3057
2021-05-17,43.71289825439453,0.0388,3597.746
2021-05-18,44.3848991394043,0.0382,3663.5287
2021-05-19,44.3848991394043,0.0382,3663.5287
2021-05-20,41.26549911499024,0.0379,3683.2026
2021-05-21,40.79090118408203,0.0384,3710.0429
2021-05-24,40.484500885009766,0.1892,3691.066
2021-05-25,41.85580062866211,0.1829,3795.4775
2021-05-26,41.33290100097656,0.1809,3832.9571
2021-05-27,40.87269973754883,0.1857,3851.6695
2021-05-28,40.57270050048828,0.1925,3771.9564
2021-05-31,42.32770156860352,0.1873,3940.1006
2021-06-01,43.33150100708008,0.1854,4024.5693
2021-06-02,43.05870056152344,0.1866,3970.5737
2021-06-03,42.46879959106445,0.1878,3935.4848
2021-06-04,42.1697998046875,0.1892,3902.6703
2021-06-07,41.62200164794922,0.1917,3879.6885
2021-06-08,41.72529983520508,0.1924,3851.5548
2021-06-09,41.76580047607422,0.1922,3864.7368
2021-06-10,41.832401275634766,0.1983,3870.7215
2021-06-11,41.91730117797852,0.1979,3894.5833
2021-06-15,48.19670104980469,0.2044,3866.0395
2021-06-16,47.1259994506836,0.2081,3764.071
2021-06-17,47.72980117797852,0.2063,3837.1374
2021-06-18,48.752201080322266,0.2023,3956.2954
2021-06-21,48.32640075683594,0.2036,3947.4083
2021-06-22,47.29779815673828,0.2081,3882.4195
2021-06-23,48.42430114746094,0.2027,3981.6037
2021-06-24,48.720401763916016,0.2013,4011.2522
2021-06-25,49.89739990234375,0.1966,4082.5173
2021-06-28,49.979000091552734,0.1966,4108.4618
2021-06-29,49.50450134277344,0.1985,4072.7325
2021-06-30,49.00849914550781,0.2006,4031.6765
2021-07-01,49.008399963378906,0.2006,4031.6765
2021-07-02,47.62739944458008,0.2062,3901.5832
2021-07-05,46.47710037231445,0.2087,3847.0403
2021-07-06,46.05799865722656,0.2102,3758.7284
2021-07-07,45.93619918823242,0.2114,3787.8844
2021-07-08,44.05899810791016,0.2205,3638.1591
2021-07-09,45.0275993347168,0.2154,3731.8783
2021-07-12,45.5718002319336,0.2137,3793.0353
2021-07-13,46.547401428222656,0.2088,3824.0166
2021-07-14,46.65679931640625,0.208,3855.4639
2021-07-15,46.84749984741211,0.2069,3846.5794
2021-07-16,46.86320114135742,0.2071,3856.3528
2021-07-19,45.837100982666016,0.2118,3799.0626
2021-07-20,45.217098236083984,0.2148,3741.033
2021-07-21,44.925201416015625,0.2167,3705.9938
2021-07-22,45.52399826049805,0.2137,3759.3038
2021-07-23,44.47430038452149,0.219,3669.2294
2021-07-26,41.00199890136719,0.2413,3418.9421
2021-07-27,37.07619857788086,0.2675,3122.3546
2021-07-28,38.28559875488281,0.2564,3262.4923
2021-07-29,41.59830093383789,0.2355,3502.686
2021-07-30,40.53340148925781,0.2422,3421.7532
2021-08-02,40.44350051879883,0.2422,3455.3931
2021-08-03,39.45140075683594,0.2497,3446.0345
2021-08-04,40.6614990234375,0.2427,3569.3134
2021-08-05,38.92380142211914,0.2497,3499.1456
2021-08-06,39.17350006103516,0.2471,3469.0128
2021-08-09,39.4634017944336,0.2444,3479.7818
2021-08-10,41.12730026245117,0.2341,3576.0578
2021-08-11,40.69350051879883,0.2363,3517.9152
2021-08-12,40.292999267578125,0.2444,3465.7666
2021-08-13,39.74660110473633,0.2483,3435.1165
2021-08-16,37.4286003112793,0.2538,3329.305
2021-08-17,36.29949951171875,0.2807,3234.1612
2021-08-18,34.5973014831543,0.2794,3247.455
2021-08-19,33.65399932861328,0.2799,3181.9384
2021-08-20,32.87409973144531,0.2857,3063.9914
2021-08-23,33.5702018737793,0.2781,3169.5858
2021-08-24,36.90380096435547,0.2575,3366.9567
2021-08-25,36.49610137939453,0.2559,3379.8391
2021-08-26,36.44850158691406,0.2594,3307.6051
2021-08-27,35.87649917602539,0.2612,3304.2572
2021-08-30,37.11299896240234,0.2589,3356.1358
2021-08-31,38.34579849243164,0.2503,3442.5286
2021-09-01,38.61970138549805,0.2481,3444.5368
2021-09-02,39.10049819946289,0.2452,3477.164
2021-09-03,38.64179992675781,0.2484,3455.196
2021-09-06,39.69469833374024,0.2427,3511.6474
2021-09-07,40.21260070800781,0.2392,3527.0029
2021-09-08,40.520301818847656,0.2393,3529.5106
2021-09-09,38.27949905395508,0.2545,3400.1099
2021-09-10,39.027000427246094,0.2481,3456.0983
2021-09-13,38.01940155029297,0.2549,3370.2364
2021-09-14,37.96670150756836,0.2562,3376.3756
2021-09-15,36.83420181274414,0.2649,3310.1657
2021-09-16,36.46220016479492,0.2676,3258.2114
2021-09-17,37.8223991394043,0.2588,3396.54
2021-09-22,36.73030090332031,0.266,3306.0543
2021-09-23,37.34489822387695,0.2608,3324.9935
2021-09-24,37.09980010986328,0.2627,3295.2504
2021-09-27,37.30459976196289,0.2612,3299.9909
2021-09-28,37.674598693847656,0.2584,3339.3021
2021-09-29,37.30889892578125,0.2653,3313.28
2021-09-30,37.16640090942383,0.267,3298.8648
2021-10-08,37.59450149536133,0.263,3247.4211
2021-10-11,38.81069946289063,0.2541,3344.6563
2021-10-12,37.84629821777344,0.2611,3260.0607
2021-10-13,37.84629821777344,0.2611,3260.0607
2021-10-14,37.84629821777344,0.2611,3260.0607
2021-10-15,38.78580093383789,0.2549,3329.887
2021-10-18,39.05059814453125,0.2501,3365.3863
2021-10-19,39.62860107421875,0.2465,3444.6582
2021-10-20,40.419898986816406,0.2414,3500.6484
2021-10-21,39.90039825439453,0.2446,3442.2538
2021-10-22,40.29249954223633,0.2425,3477.8321
2021-10-25,40.18090057373047,0.2436,3483.9537
2021-10-26,39.98080062866211,0.2455,3470.6877
2021-10-27,38.60829925537109,0.2538,3363.4863
2021-10-28,38.6244010925293,0.2537,3347.5439
2021-10-29,38.22639846801758,0.2566,3327.9667
2021-11-01,37.29560089111328,0.2623,3251.6027
2021-11-02,37.24169921875,0.2635,3248.1179
2021-11-03,37.437198638916016,0.2622,3237.321
2021-11-04,38.23970031738281,0.257,3283.774
2021-11-05,37.41619873046875,0.2628,3234.3507
2021-11-08,36.905799865722656,0.2662,3167.0269
2021-11-09,37.32469940185547,0.2636,3232.9559
2021-11-10,38.14810180664063,0.2561,3290.7232
2021-11-11,38.09960174560547,0.2562,3308.9853
2021-11-12,38.58449935913086,0.2525,3343.0041
2021-11-15,38.88479995727539,0.2503,3367.1385
2021-11-16,39.76020050048828,0.245,3435.7863
2021-11-17,39.9390983581543,0.2438,3441.2984
2021-11-18,39.07849884033203,0.2494,3373.4063
2021-11-19,38.88029861450195,0.2503,3361.6309
2021-11-22,38.67499923706055,0.2524,3331.46
2021-11-23,38.51269912719727,0.2586,3263.6215
2021-11-24,38.30379867553711,0.261,3237.5452
2021-11-25,38.63560104370117,0.2584,3263.8797
2021-11-26,40.535400390625,0.2661,3182.7001
2021-11-29,40.195098876953125,0.2688,3165.9066
2021-11-30,39.916900634765625,0.2711,3145.3261
2021-12-01,40.43230056762695,0.2675,3166.3572
2021-12-02,40.48199844360352,0.2668,3148.7785
2021-12-03,39.891998291015625,0.271,3125.5486
2021-12-06,38.25239944458008,0.2816,2987.6435
2021-12-07,39.53570175170898,0.2719,3074.0863
2021-12-08,39.90140151977539,0.2694,3112.6026
2021-12-09,40.5702018737793,0.2649,3176.5314
2021-12-10,39.78269958496094,0.2701,3115.1048
2021-12-13,40.19860076904297,0.2667,3104.4082
2021-12-14,39.57619857788086,0.2709,3049.6565
2021-12-15,38.33689880371094,0.2781,2915.269
2021-12-16,38.55720138549805,0.2773,2956.3154
2021-12-17,37.36959838867188,0.2864,2877.2203
2021-12-20,36.25559997558594,0.2943,2781.3834
2021-12-21,37.30820083618164,0.2863,2864.0527
2021-12-22,37.54869842529297,0.2845,2882.5348
2021-12-23,38.12850189208984,0.2793,2896.0658
2021-12-24,37.9463005065918,0.2803,2883.7393
2021-12-27,37.9463005065918,0.2803,2883.7393
2021-12-28,37.45059967041016,0.2846,2858.3063
2021-12-29,36.92679977416992,0.2888,2822.7643
2021-12-30,37.01679992675781,0.2882,2834.5281
2021-12-31,38.054500579833984,0.2803,2904.3344
2022-01-04,37.108699798583984,0.2869,2818.8451
2022-01-05,35.03929901123047,0.3034,2660.8942
2022-01-06,35.39950180053711,0.2999,2672.5245
2022-01-07,35.80670166015625,0.2962,2697.8493
2022-01-10,36.585899353027344,0.2895,2755.4761
2022-01-11,36.94559860229492,0.2866,2769.6899
2022-01-12,38.79219818115234,0.2732,2901.1451
2022-01-13,38.37620162963867,0.2766,2865.7212
2022-01-14,38.22999954223633,0.2779,2860.1915
2022-01-17,37.764198303222656,0.2817,2833.4368
2022-01-18,37.29309844970703,0.2858,2823.4828
2022-01-19,36.98429870605469,0.2871,2782.842
2022-01-20,38.54389953613281,0.275,2896.8148
2022-01-21,38.5703010559082,0.2745,2891.1576
2022-01-24,38.01250076293945,0.2787,2839.1065
2022-01-25,37.267799377441406,0.284,2762.1951
2022-01-26,37.24079895019531,0.2831,2740.2512
2022-01-27,36.05049896240234,0.2925,2640.2785
2022-01-28,35.25270080566406,0.2974,2562.1289
2022-02-07,37.10169982910156,0.2836,2699.6566
2022-02-08,36.019798278808594,0.2914,2597.4669
2022-02-09,36.89979934692383,0.2839,2658.7894
2022-02-10,36.65060043334961,0.2833,2662.0001
2022-02-11,35.95539855957031,0.2883,2612.0497
2022-02-14,35.4817008972168,0.2924,2573.4204
2022-02-15,35.68000030517578,0.2919,2607.0773
2022-02-16,36.27579879760742,0.2876,2650.4313
2022-02-17,36.67229843139648,0.2849,2682.9003
2022-02-18,35.24020004272461,0.2962,2570.5641
2022-02-21,34.07979965209961,0.3075,2525.7148
2022-02-22,33.431400299072266,0.3129,2451.9221
2022-02-23,33.91189956665039,0.3093,2505.2858
2022-02-24,32.61280059814453,0.3217,2409.9276
2022-02-25,32.86830139160156,0.321,2443.0413
2022-02-28,32.92470169067383,0.3223,2433.9416
2022-03-01,33.49440002441406,0.3169,2461.5129
2022-03-02,32.965301513671875,0.3222,2417.7507
2022-03-03,32.50870132446289,0.3266,2378.6708
2022-03-04,31.07740020751953,0.3406,2268.732
2022-03-07,29.50219917297364,0.3589,2147.1109
2022-03-08,28.84550094604492,0.366,2087.8373
2022-03-09,28.930299758911133,0.3651,2090.1828
2022-03-10,29.199499130249023,0.3638,2120.9242
