,PE_TTM,DIVIDENDYIELD2
2006-09-11,9.403800010681152,3.2906
2006-09-12,9.344300270080566,3.3111
2006-09-13,9.336299896240234,3.3145
2006-09-14,9.335800170898438,3.2895
2006-09-15,9.30049991607666,3.3016
2006-09-18,9.353899955749512,3.2243
2006-09-19,9.374300003051758,3.2179
2006-09-20,9.950400352478027,3.2245
2006-09-21,10.005800247192385,3.1133
2006-09-22,9.989299774169922,3.0879
2006-09-25,9.961799621582031,3.0455
2006-09-26,9.8326997756958,3.0843
2006-09-27,9.893500328063965,3.0753
2006-09-28,9.978799819946287,3.0495
2006-09-29,10.059499740600586,3.0368
2006-10-09,10.08139991760254,3.0983
2006-10-10,10.01830005645752,4.0267
2006-10-11,10.043299674987791,4.0173
2006-10-12,10.115099906921388,4.0139
2006-10-13,10.12950038909912,4.0014
2006-10-16,10.118800163269045,3.9962
2006-10-17,10.074000358581545,4.0135
2006-10-18,10.136799812316896,3.9797
2006-10-19,10.1806001663208,3.9701
2006-10-20,10.258399963378906,3.9458
2006-10-23,10.259200096130373,3.9642
2006-10-24,10.171600341796877,3.9974
2006-10-25,10.17099952697754,3.9914
2006-10-26,10.206899642944336,3.9777
2006-10-27,10.12689971923828,4.0083
2006-10-30,10.12689971923828,4.0083
2006-10-31,10.164799690246582,3.9933
2006-11-01,10.17360019683838,3.976
2006-11-02,10.246000289916992,3.9483
2006-11-03,10.317099571228027,3.9218
2006-11-06,10.295700073242188,3.9294
2006-11-07,10.304499626159668,3.9261
2006-11-08,10.293399810791016,3.9306
2006-11-09,10.347900390625,3.9169
2006-11-10,10.409700393676758,3.8943
2006-11-13,10.424599647521973,3.8559
2006-11-14,10.48989963531494,3.8321
2006-11-15,10.492600440979004,3.8312
2006-11-16,10.539799690246582,3.8403
2006-11-17,10.577699661254885,3.8258
2006-11-20,10.508899688720703,3.8516
2006-11-21,10.568400382995604,3.8305
2006-11-22,10.678099632263184,3.7743
2006-11-23,10.718799591064451,3.7593
2006-11-24,10.75819969177246,3.7465
2006-11-27,10.709699630737305,3.77
2006-11-28,10.423199653625488,3.8715
2006-11-29,10.574799537658691,3.8175
2006-11-30,10.619400024414062,3.7992
2006-12-01,10.650500297546388,3.7888
2006-12-04,10.634200096130373,3.7763
2006-12-05,10.709400177001951,3.749
2006-12-06,10.770500183105469,3.7279
2006-12-07,10.769100189208984,3.7266
2006-12-08,10.761500358581545,3.7288
2006-12-11,10.776599884033203,3.6947
2006-12-12,10.717300415039062,3.7149
2006-12-13,10.55109977722168,3.7274
2006-12-14,10.596400260925291,3.9786
2006-12-15,10.621899604797363,3.9663
2006-12-18,10.570300102233888,3.9499
2006-12-19,10.515399932861328,3.97
2006-12-20,10.51010036468506,3.9796
2006-12-21,10.417099952697754,4.0285
2006-12-22,10.48840045928955,4.0018
2006-12-25,10.48840045928955,3.993
2006-12-26,10.48840045928955,3.993
2006-12-27,10.446100234985352,4.0087
2006-12-28,10.463899612426758,4.0176
2006-12-29,10.668800354003906,3.9529
2007-01-04,10.687399864196776,3.9332
2007-01-05,10.63479995727539,3.9527
2007-01-08,10.61050033569336,3.9194
2007-01-09,10.648200035095217,3.9055
2007-01-10,10.593999862670898,3.9399
2007-01-11,10.669500350952148,3.912
2007-01-12,10.8681001663208,3.855
2007-01-15,11.191399574279783,3.7347
2007-01-16,11.226400375366213,3.7231
2007-01-17,11.178500175476074,3.739
2007-01-18,11.219599723815918,3.7253
2007-01-19,11.248700141906738,3.704
2007-01-22,11.302200317382812,3.6864
2007-01-23,11.54990005493164,3.6074
2007-01-24,11.539299964904783,3.6107
2007-01-25,11.335599899291992,3.6755
2007-01-26,11.131999969482422,3.7428
2007-01-29,11.235699653625488,3.7083
2007-01-30,11.378000259399414,3.6619
2007-01-31,11.315199851989746,3.6822
2007-02-01,11.434599876403809,3.6438
2007-02-02,11.493499755859377,3.6836
2007-02-05,11.506400108337402,3.6016
2007-02-06,11.545000076293944,3.5895
2007-02-07,11.629199981689451,3.5635
2007-02-08,11.61489963531494,3.5679
2007-02-09,11.601200103759766,3.5721
2007-02-12,11.726900100708008,3.5338
2007-02-13,11.571000099182127,3.5815
